C,stockdate,symbol,totalposition,profit,comm,equity
4283.0,2016-12-30 14:58:00,,,,,
4217.0,2017-01-03 14:59:00,,,,,
4285.0,2017-01-04 14:59:00,,,,,
4260.0,2017-01-05 14:59:00,,,,,
4267.0,2017-01-06 14:59:00,,,,,
4211.0,2017-01-09 14:59:00,,,,,
4169.0,2017-01-10 14:59:00,,,,,
4174.0,2017-01-11 14:59:00,,,,,
4112.0,2017-01-12 14:59:00,,,,,
4147.0,2017-01-13 14:59:00,,,,,
4232.0,2017-01-16 14:59:00,,,,,
4230.0,2017-01-17 14:59:00,,,,,
4264.0,2017-01-18 14:59:00,,,,,
4287.0,2017-01-19 14:59:00,,,,,
4219.0,2017-01-20 14:59:00,,,,,
4182.0,2017-01-23 14:59:00,,,,,
4214.0,2017-01-24 14:59:00,,,,,
4191.0,2017-01-25 14:59:00,,,,,
4238.0,2017-01-26 14:59:00,,,,,
4315.0,2017-02-03 14:59:00,,,,,
4359.0,2017-02-06 14:59:00,,,,,
4349.0,2017-02-07 14:59:00,,,,,
4343.0,2017-02-08 14:59:00,,,,,
4322.0,2017-02-09 14:59:00,,,,,
4338.0,2017-02-10 14:59:00,,,,,
4333.0,2017-02-13 14:59:00,,,,,
4349.0,2017-02-14 14:58:00,a,19.0,,,
4352.0,2017-02-14 14:59:00,a,19.0,570.0,0.0,570.0
4287.0,2017-02-15 09:02:00,a,19.0,-12350.0,0.0,-12350.0
4286.0,2017-02-15 09:03:06,a,16.0,-190.0,30.0,-220.0
4285.0,2017-02-15 09:03:06,a,15.0,-160.0,10.0,-170.0
4285.0,2017-02-15 09:03:06,a,13.0,0.0,20.0,-20.0
4292.0,2017-02-15 09:20:43,a,12.0,910.0,10.0,900.0
4292.0,2017-02-15 09:20:43,a,11.0,0.0,10.0,-10.0
4292.0,2017-02-15 09:20:44,a,10.0,0.0,10.0,-10.0
4292.0,2017-02-15 09:20:48,a,7.0,0.0,30.0,-30.0
4292.0,2017-02-15 09:20:48,a,5.0,0.0,20.0,-20.0
4292.0,2017-02-15 09:20:50,a,3.0,0.0,20.0,-20.0
4292.0,2017-02-15 09:20:51,a,0.0,0.0,30.0,-30.0
4292.0,2017-02-15 09:20:56,a,-3.0,0.0,30.0,-30.0
4292.0,2017-02-15 09:20:56,a,-5.0,-0.0,20.0,-20.0
4292.0,2017-02-15 09:21:02,a,-8.0,-0.0,30.0,-30.0
4292.0,2017-02-15 09:21:02,a,-13.0,-0.0,50.0,-50.0
4291.0,2017-02-15 09:29:42,a,-17.0,130.0,40.0,90.0
4291.0,2017-02-15 09:29:42,a,-18.0,-0.0,10.0,-10.0
4291.0,2017-02-15 09:29:42,a,-26.0,-0.0,80.0,-80.0
4283.0,2017-02-15 14:59:00,a,-26.0,2080.0,0.0,2080.0
4279.0,2017-02-16 14:59:00,a,-26.0,1040.0,0.0,1040.0
4236.0,2017-02-20 14:59:00,a,-26.0,11180.0,0.0,11180.0
4261.0,2017-02-21 14:59:00,a,-26.0,-6500.0,0.0,-6500.0
4198.0,2017-02-22 14:59:00,a,-26.0,16380.0,0.0,16380.0
4180.0,2017-02-23 14:59:00,a,-26.0,4680.0,0.0,4680.0
