C,stockdate,symbol,totalposition,profit,comm,equity
3375.0,2016-12-30 14:58:00,,,,,
3374.0,2017-01-03 14:59:00,,,,,
3418.0,2017-01-04 14:59:00,,,,,
3417.0,2017-01-05 14:59:00,,,,,
3355.0,2017-01-06 14:59:00,,,,,
3365.0,2017-01-09 14:59:00,,,,,
3366.0,2017-01-10 14:59:00,,,,,
3484.0,2017-01-11 14:59:00,,,,,
3455.0,2017-01-12 14:59:00,,,,,
3404.0,2017-01-13 14:59:00,,,,,
3426.0,2017-01-16 14:59:00,,,,,
3380.0,2017-01-17 14:59:00,,,,,
3388.0,2017-01-18 14:59:00,,,,,
3424.0,2017-01-19 14:59:00,,,,,
3386.0,2017-01-20 14:59:00,,,,,
3402.0,2017-01-23 14:59:00,,,,,
3418.0,2017-01-24 14:59:00,,,,,
3391.0,2017-01-25 14:59:00,,,,,
3393.0,2017-01-26 14:59:00,,,,,
3299.0,2017-02-03 14:59:00,,,,,
3317.0,2017-02-06 14:59:00,,,,,
3314.0,2017-02-07 14:59:00,,,,,
3323.0,2017-02-08 14:59:00,,,,,
3320.0,2017-02-09 14:59:00,,,,,
3325.0,2017-02-10 14:59:00,,,,,
3368.0,2017-02-13 14:59:00,,,,,
3365.0,2017-02-14 14:58:00,jd,21.0,,,
3363.0,2017-02-14 14:59:00,jd,21.0,-210.0,0.0,-210.0
3324.0,2017-02-15 09:59:00,jd,21.0,-4095.0,0.0,-4095.0
3328.0,2017-02-15 09:59:42,jd,12.0,420.0,90.0,330.0
3328.0,2017-02-15 09:59:42,jd,11.0,0.0,10.0,-10.0
3328.0,2017-02-15 09:59:42,jd,10.0,0.0,10.0,-10.0
3328.0,2017-02-15 09:59:42,jd,9.0,0.0,10.0,-10.0
3328.0,2017-02-15 09:59:42,jd,7.0,0.0,20.0,-20.0
3320.0,2017-02-15 10:33:05,jd,0.0,-280.0,70.0,-350.0
3320.0,2017-02-15 10:33:05,jd,-7.0,0.0,70.0,-70.0
3314.0,2017-02-15 10:40:07,jd,-8.0,210.0,10.0,200.0
3314.0,2017-02-15 10:40:07,jd,-9.0,-0.0,10.0,-10.0
3314.0,2017-02-15 10:40:07,jd,-10.0,-0.0,10.0,-10.0
3314.0,2017-02-15 10:40:07,jd,-12.0,-0.0,20.0,-20.0
3314.0,2017-02-15 10:40:07,jd,-13.0,-0.0,10.0,-10.0
3314.0,2017-02-15 10:40:07,jd,-14.0,-0.0,10.0,-10.0
3316.0,2017-02-15 10:46:42,jd,-15.0,-140.0,10.0,-150.0
3316.0,2017-02-15 10:46:42,jd,-17.0,-0.0,20.0,-20.0
3316.0,2017-02-15 10:46:42,jd,-19.0,-0.0,20.0,-20.0
3316.0,2017-02-15 10:46:42,jd,-20.0,-0.0,10.0,-10.0
3316.0,2017-02-15 10:46:42,jd,-21.0,-0.0,10.0,-10.0
3316.0,2017-02-15 10:46:42,jd,-25.0,-0.0,40.0,-40.0
3316.0,2017-02-15 10:46:42,jd,-26.0,-0.0,10.0,-10.0
3316.0,2017-02-15 10:46:42,jd,-27.0,-0.0,10.0,-10.0
3316.0,2017-02-15 10:46:42,jd,-28.0,-0.0,10.0,-10.0
3318.0,2017-02-15 10:47:05,jd,-20.0,-280.0,80.0,-360.0
3318.0,2017-02-15 10:47:07,jd,-19.0,-0.0,10.0,-10.0
3318.0,2017-02-15 10:47:08,jd,-14.0,-0.0,50.0,-50.0
3314.0,2017-02-15 11:25:11,jd,-26.0,280.0,120.0,160.0
3314.0,2017-02-15 11:25:11,jd,-27.0,-0.0,10.0,-10.0
3314.0,2017-02-15 11:25:11,jd,-28.0,-0.0,10.0,-10.0
3307.0,2017-02-15 13:36:04,jd,-29.0,980.0,10.0,970.0
3307.0,2017-02-15 13:36:04,jd,-30.0,-0.0,10.0,-10.0
3307.0,2017-02-15 13:36:04,jd,-31.0,-0.0,10.0,-10.0
3307.0,2017-02-15 13:36:04,jd,-32.0,-0.0,10.0,-10.0
3308.0,2017-02-15 13:36:04,jd,-33.0,-160.0,10.0,-170.0
3308.0,2017-02-15 13:36:04,jd,-34.0,-0.0,10.0,-10.0
3308.0,2017-02-15 13:36:04,jd,-41.0,-0.0,70.0,-70.0
3314.0,2017-02-15 14:59:00,jd,-41.0,-1230.0,0.0,-1230.0
3341.0,2017-02-16 10:33:03,jd,-33.0,-5535.0,80.0,-5615.0
3341.0,2017-02-16 10:33:03,jd,-32.0,-0.0,10.0,-10.0
3341.0,2017-02-16 10:33:03,jd,-31.0,-0.0,10.0,-10.0
3341.0,2017-02-16 10:33:03,jd,-28.0,-0.0,30.0,-30.0
3341.0,2017-02-16 10:33:03,jd,-20.0,-0.0,80.0,-80.0
3341.0,2017-02-16 10:33:03,jd,-19.0,-0.0,10.0,-10.0
3341.0,2017-02-16 10:33:03,jd,-18.0,-0.0,10.0,-10.0
3341.0,2017-02-16 10:33:03,jd,-15.0,-0.0,30.0,-30.0
3332.0,2017-02-16 10:44:52,jd,-14.0,675.0,10.0,665.0
3332.0,2017-02-16 10:44:52,jd,-9.0,-0.0,50.0,-50.0
3332.0,2017-02-16 10:44:52,jd,-8.0,-0.0,10.0,-10.0
3332.0,2017-02-16 10:44:52,jd,-7.0,-0.0,10.0,-10.0
3332.0,2017-02-16 10:44:52,jd,-2.0,-0.0,50.0,-50.0
3332.0,2017-02-16 10:44:52,jd,-1.0,-0.0,10.0,-10.0
3332.0,2017-02-16 10:44:54,jd,0.0,-0.0,10.0,-10.0
3332.0,2017-02-16 10:44:54,jd,1.0,0.0,10.0,-10.0
3332.0,2017-02-16 10:44:57,jd,3.0,0.0,20.0,-20.0
3332.0,2017-02-16 10:44:57,jd,4.0,0.0,10.0,-10.0
3332.0,2017-02-16 10:44:57,jd,6.0,0.0,20.0,-20.0
3332.0,2017-02-16 10:44:57,jd,7.0,0.0,10.0,-10.0
3332.0,2017-02-16 10:45:02,jd,8.0,0.0,10.0,-10.0
3332.0,2017-02-16 10:45:02,jd,9.0,0.0,10.0,-10.0
3333.0,2017-02-16 10:45:04,jd,2.0,45.0,70.0,-25.0
3333.0,2017-02-16 10:45:04,jd,-3.0,0.0,50.0,-50.0
3333.0,2017-02-16 10:45:04,jd,-10.0,-0.0,70.0,-70.0
3333.0,2017-02-16 10:45:04,jd,-15.0,-0.0,50.0,-50.0
3328.0,2017-02-16 11:15:00,jd,-13.0,375.0,20.0,355.0
3328.0,2017-02-16 11:15:00,jd,-11.0,-0.0,20.0,-20.0
3328.0,2017-02-16 11:15:02,jd,-8.0,-0.0,30.0,-30.0
3328.0,2017-02-16 11:15:02,jd,-3.0,-0.0,50.0,-50.0
3328.0,2017-02-16 11:15:02,jd,1.0,-0.0,40.0,-40.0
3328.0,2017-02-16 11:15:02,jd,4.0,0.0,30.0,-30.0
3328.0,2017-02-16 11:15:02,jd,9.0,0.0,50.0,-50.0
3328.0,2017-02-16 11:15:02,jd,13.0,0.0,40.0,-40.0
3317.0,2017-02-16 14:59:00,jd,13.0,-715.0,0.0,-715.0
3275.0,2017-02-17 10:30:50,jd,12.0,-2730.0,10.0,-2740.0
3275.0,2017-02-17 10:30:50,jd,11.0,0.0,10.0,-10.0
3275.0,2017-02-17 10:30:50,jd,9.0,0.0,20.0,-20.0
3275.0,2017-02-17 10:30:50,jd,8.0,0.0,10.0,-10.0
3275.0,2017-02-17 10:30:50,jd,0.0,0.0,80.0,-80.0
3275.0,2017-02-17 10:30:50,jd,-1.0,0.0,10.0,-10.0
3275.0,2017-02-17 10:30:50,jd,-2.0,-0.0,10.0,-10.0
3275.0,2017-02-17 10:30:50,jd,-4.0,-0.0,20.0,-20.0
3275.0,2017-02-17 10:30:50,jd,-5.0,-0.0,10.0,-10.0
3275.0,2017-02-17 10:30:50,jd,-13.0,-0.0,80.0,-80.0
3275.0,2017-02-17 10:30:51,jd,-14.0,-0.0,10.0,-10.0
3275.0,2017-02-17 10:30:51,jd,-15.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:40,jd,-17.0,-300.0,20.0,-320.0
3279.0,2017-02-17 10:42:40,jd,-21.0,-0.0,40.0,-40.0
3279.0,2017-02-17 10:42:40,jd,-23.0,-0.0,20.0,-20.0
3279.0,2017-02-17 10:42:40,jd,-27.0,-0.0,40.0,-40.0
3279.0,2017-02-17 10:42:41,jd,-28.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:41,jd,-29.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:41,jd,-30.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:41,jd,-31.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:44,jd,-32.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:44,jd,-33.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:45,jd,-34.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:45,jd,-35.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:46,jd,-36.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:46,jd,-38.0,-0.0,20.0,-20.0
3279.0,2017-02-17 10:42:46,jd,-39.0,-0.0,10.0,-10.0
3279.0,2017-02-17 10:42:46,jd,-41.0,-0.0,20.0,-20.0
3281.0,2017-02-17 10:44:26,jd,-40.0,-410.0,10.0,-420.0
3281.0,2017-02-17 10:44:26,jd,-36.0,-0.0,40.0,-40.0
3281.0,2017-02-17 10:44:26,jd,-35.0,-0.0,10.0,-10.0
3281.0,2017-02-17 10:44:26,jd,-31.0,-0.0,40.0,-40.0
3281.0,2017-02-17 10:44:29,jd,-26.0,-0.0,50.0,-50.0
3281.0,2017-02-17 10:44:29,jd,-21.0,-0.0,50.0,-50.0
3281.0,2017-02-17 10:44:39,jd,-20.0,-0.0,10.0,-10.0
3281.0,2017-02-17 10:44:39,jd,-19.0,-0.0,10.0,-10.0
3281.0,2017-02-17 10:44:42,jd,-17.0,-0.0,20.0,-20.0
3281.0,2017-02-17 10:44:42,jd,-15.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:13:57,jd,-18.0,525.0,30.0,495.0
3274.0,2017-02-17 11:13:57,jd,-21.0,-0.0,30.0,-30.0
3274.0,2017-02-17 11:14:07,jd,-23.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:07,jd,-25.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:08,jd,-27.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:08,jd,-29.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:09,jd,-31.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:09,jd,-33.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:09,jd,-35.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:09,jd,-37.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:09,jd,-39.0,-0.0,20.0,-20.0
3274.0,2017-02-17 11:14:09,jd,-41.0,-0.0,20.0,-20.0
3277.0,2017-02-17 14:59:00,jd,-41.0,-615.0,0.0,-615.0
3282.0,2017-02-20 14:36:14,jd,-40.0,-1025.0,10.0,-1035.0
3282.0,2017-02-20 14:36:14,jd,-39.0,-0.0,10.0,-10.0
3282.0,2017-02-20 14:36:14,jd,-37.0,-0.0,20.0,-20.0
3282.0,2017-02-20 14:36:14,jd,-36.0,-0.0,10.0,-10.0
3282.0,2017-02-20 14:36:14,jd,-35.0,-0.0,10.0,-10.0
