C,stockdate,symbol,totalposition,profit,comm,equity
3304.0,2016-12-30 14:58:00,,,,,
3298.0,2017-01-03 14:59:00,,,,,
3370.0,2017-01-04 14:59:00,,,,,
3358.0,2017-01-05 14:59:00,,,,,
3273.0,2017-01-06 14:59:00,,,,,
3449.0,2017-01-09 14:59:00,,,,,
3562.0,2017-01-10 14:59:00,,,,,
3569.0,2017-01-11 14:59:00,,,,,
3592.0,2017-01-12 14:59:00,,,,,
3566.0,2017-01-13 14:59:00,,,,,
3721.0,2017-01-16 14:59:00,,,,,
3629.0,2017-01-17 14:59:00,,,,,
3622.0,2017-01-18 14:59:00,,,,,
3551.0,2017-01-19 14:59:00,,,,,
3452.0,2017-01-20 14:59:00,,,,,
3462.0,2017-01-23 14:59:00,,,,,
3585.0,2017-01-24 14:59:00,,,,,
3600.0,2017-01-25 14:59:00,,,,,
3660.0,2017-01-26 14:59:00,,,,,
3382.0,2017-02-03 14:59:00,,,,,
3385.0,2017-02-06 14:59:00,,,,,
3469.0,2017-02-07 14:59:00,,,,,
3533.0,2017-02-08 14:59:00,,,,,
3489.0,2017-02-09 14:59:00,,,,,
3620.0,2017-02-10 14:59:00,,,,,
3730.0,2017-02-13 14:59:00,,,,,
3728.0,2017-02-14 14:59:00,,,,,
3681.0,2017-02-15 14:58:00,hc,9.0,,,
3677.0,2017-02-15 14:59:00,hc,9.0,-360.0,0.0,-360.0
3657.0,2017-02-16 09:01:00,hc,9.0,-1800.0,0.0,-1800.0
3656.0,2017-02-16 09:01:54,hc,6.0,-90.0,30.0,-120.0
3656.0,2017-02-16 09:01:54,hc,3.0,0.0,30.0,-30.0
3656.0,2017-02-16 09:01:56,hc,-3.0,0.0,60.0,-60.0
3656.0,2017-02-16 09:01:56,hc,-9.0,-0.0,60.0,-60.0
3773.0,2017-02-16 13:56:07,hc,-6.0,-10530.0,30.0,-10560.0
3773.0,2017-02-16 13:56:07,hc,0.0,-0.0,60.0,-60.0
3773.0,2017-02-16 13:56:07,hc,2.0,0.0,20.0,-20.0
3773.0,2017-02-16 13:56:07,hc,8.0,0.0,60.0,-60.0
3773.0,2017-02-16 13:56:07,hc,11.0,0.0,30.0,-30.0
3773.0,2017-02-16 13:56:07,hc,17.0,0.0,60.0,-60.0
3773.0,2017-02-16 13:56:07,hc,19.0,0.0,20.0,-20.0
3773.0,2017-02-16 13:56:07,hc,25.0,0.0,60.0,-60.0
3692.0,2017-02-16 14:20:40,hc,24.0,-20250.0,10.0,-20260.0
3692.0,2017-02-16 14:20:40,hc,22.0,0.0,20.0,-20.0
3692.0,2017-02-16 14:20:40,hc,21.0,0.0,10.0,-10.0
3692.0,2017-02-16 14:20:40,hc,20.0,0.0,10.0,-10.0
3692.0,2017-02-16 14:20:40,hc,18.0,0.0,20.0,-20.0
3692.0,2017-02-16 14:20:40,hc,17.0,0.0,10.0,-10.0
3692.0,2017-02-16 14:20:41,hc,16.0,0.0,10.0,-10.0
3692.0,2017-02-16 14:20:41,hc,14.0,0.0,20.0,-20.0
3692.0,2017-02-16 14:20:41,hc,13.0,0.0,10.0,-10.0
3692.0,2017-02-16 14:20:41,hc,8.0,0.0,50.0,-50.0
3692.0,2017-02-16 14:20:41,hc,4.0,0.0,40.0,-40.0
3692.0,2017-02-16 14:20:41,hc,3.0,0.0,10.0,-10.0
