C,stockdate,symbol,totalposition,profit,comm,equity
0.0,2017-01-03 09:00:00,al,30.0,,,
12825.0,2017-01-03 09:00:11,al,32.0,1923750.0,50.0,1923700.0
12825.0,2017-01-03 09:00:11,al,33.0,0.0,25.0,-25.0
12825.0,2017-01-03 09:00:11,al,34.0,0.0,25.0,-25.0
12825.0,2017-01-03 09:00:11,al,35.0,0.0,25.0,-25.0
12825.0,2017-01-03 09:00:11,al,36.0,0.0,25.0,-25.0
12715.0,2017-01-03 09:41:45,al,34.0,-19800.0,50.0,-19850.0
12715.0,2017-01-03 09:41:45,al,31.0,0.0,75.0,-75.0
12715.0,2017-01-03 09:41:45,al,30.0,0.0,25.0,-25.0
12720.0,2017-01-03 09:54:52,al,29.0,750.0,25.0,725.0
12720.0,2017-01-03 09:55:16,al,28.0,0.0,25.0,-25.0
12720.0,2017-01-03 09:55:19,al,27.0,0.0,25.0,-25.0
12710.0,2017-01-03 09:55:41,al,26.0,-1350.0,25.0,-1375.0
12710.0,2017-01-03 09:55:41,al,24.0,0.0,50.0,-50.0
12705.0,2017-01-03 10:10:45,al,23.0,-600.0,25.0,-625.0
12705.0,2017-01-03 10:10:45,al,18.0,0.0,125.0,-125.0
12705.0,2017-01-03 10:10:59,al,24.0,0.0,150.0,-150.0
12705.0,2017-01-03 10:12:45,al,22.0,0.0,50.0,-50.0
12705.0,2017-01-03 10:12:45,al,20.0,0.0,50.0,-50.0
12705.0,2017-01-03 10:12:45,al,18.0,0.0,50.0,-50.0
12710.0,2017-01-03 10:13:08,al,19.0,450.0,25.0,425.0
12710.0,2017-01-03 10:13:09,al,24.0,0.0,125.0,-125.0
12700.0,2017-01-03 10:31:15,al,23.0,-1200.0,25.0,-1225.0
12700.0,2017-01-03 10:31:15,al,21.0,0.0,50.0,-50.0
12700.0,2017-01-03 10:31:15,al,19.0,0.0,50.0,-50.0
12700.0,2017-01-03 10:31:15,al,18.0,0.0,25.0,-25.0
12700.0,2017-01-03 10:31:15,al,17.0,0.0,25.0,-25.0
12700.0,2017-01-03 10:31:15,al,15.0,0.0,50.0,-50.0
12700.0,2017-01-03 10:31:15,al,12.0,0.0,75.0,-75.0
12695.0,2017-01-03 10:32:45,al,6.0,-300.0,150.0,-450.0
12705.0,2017-01-03 10:38:44,al,2.0,300.0,100.0,200.0
12705.0,2017-01-03 10:38:44,al,1.0,0.0,25.0,-25.0
12705.0,2017-01-03 10:38:44,al,0.0,0.0,25.0,-25.0
12705.0,2017-01-03 10:39:40,al,6.0,0.0,150.0,-150.0
12710.0,2017-01-03 10:49:45,al,5.0,150.0,25.0,125.0
12710.0,2017-01-03 10:49:52,al,0.0,0.0,125.0,-125.0
12710.0,2017-01-03 10:49:52,al,-6.0,0.0,150.0,-150.0
12705.0,2017-01-03 10:57:06,al,-10.0,150.0,100.0,50.0
12705.0,2017-01-03 10:57:06,al,-11.0,-0.0,25.0,-25.0
12705.0,2017-01-03 10:57:06,al,-12.0,-0.0,25.0,-25.0
12690.0,2017-01-03 11:13:04,al,-13.0,900.0,25.0,875.0
12690.0,2017-01-03 11:13:06,al,-14.0,-0.0,25.0,-25.0
12690.0,2017-01-03 11:13:09,al,-15.0,-0.0,25.0,-25.0
12690.0,2017-01-03 11:13:16,al,-17.0,-0.0,50.0,-50.0
12690.0,2017-01-03 11:13:17,al,-18.0,-0.0,25.0,-25.0
12700.0,2017-01-03 11:21:06,al,-24.0,-900.0,150.0,-1050.0
12700.0,2017-01-03 11:22:44,al,-30.0,-0.0,150.0,-150.0
12700.0,2017-01-03 11:25:27,al,-29.0,-0.0,25.0,-25.0
12700.0,2017-01-03 11:25:27,al,-28.0,-0.0,25.0,-25.0
12700.0,2017-01-03 11:25:27,al,-27.0,-0.0,25.0,-25.0
12700.0,2017-01-03 11:25:27,al,-26.0,-0.0,25.0,-25.0
12700.0,2017-01-03 11:25:27,al,-25.0,-0.0,25.0,-25.0
12700.0,2017-01-03 11:25:27,al,-24.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:31:06,al,-26.0,-1200.0,50.0,-1250.0
12710.0,2017-01-03 13:31:06,al,-27.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:31:06,al,-33.0,-0.0,150.0,-150.0
12710.0,2017-01-03 13:35:27,al,-32.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:35:27,al,-31.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:35:27,al,-30.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:35:27,al,-29.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:35:45,al,-28.0,-0.0,25.0,-25.0
12710.0,2017-01-03 13:35:47,al,-27.0,-0.0,25.0,-25.0
12625.0,2017-01-03 14:58:44,al,-29.0,11475.0,50.0,11425.0
12625.0,2017-01-03 14:58:44,al,-31.0,-0.0,50.0,-50.0
12625.0,2017-01-03 14:58:44,al,-32.0,-0.0,25.0,-25.0
12625.0,2017-01-03 14:58:44,al,-33.0,-0.0,25.0,-25.0
12590.0,2017-01-03 14:59:00,al,-33.0,5775.0,0.0,5775.0
12635.0,2017-01-03 14:59:44,al,-36.0,-7425.0,75.0,-7500.0
12605.0,2017-01-04 09:00:10,al,-33.0,5400.0,75.0,5325.0
