C,stockdate,symbol,totalposition,profit,comm,equity
537.4,2017-02-07 14:59:00,,,,,
536.4,2017-02-08 14:58:00,zc,6.0,,,
536.8,2017-02-08 14:59:00,zc,6.0,240.0,0.0,240.0
529.6,2017-02-09 14:59:00,zc,-6.0,-4320.0,240.0,-4560.0
534.0,2017-02-10 13:40:00,zc,-6.0,-2640.0,0.0,-2640.0
534.0,2017-02-10 13:41:48,ZC,-5.0,-0.0,20.0,-20.0
534.0,2017-02-10 13:41:48,ZC,-3.0,-0.0,40.0,-40.0
534.2,2017-02-10 13:42:23,ZC,-4.0,-60.0,20.0,-80.0
534.2,2017-02-10 13:42:23,ZC,-6.0,-0.0,40.0,-40.0
535.0,2017-02-10 13:55:37,ZC,-3.0,-480.0,60.0,-540.0
536.0,2017-02-10 13:57:54,ZC,-2.0,-300.0,20.0,-320.0
536.0,2017-02-10 13:57:54,ZC,0.0,-0.0,40.0,-40.0
535.8,2017-02-10 13:58:41,ZC,-3.0,-0.0,60.0,-60.0
538.2,2017-02-10 14:00:26,ZC,0.0,-720.0,60.0,-780.0
537.2,2017-02-10 14:10:01,ZC,1.0,-0.0,20.0,-20.0
537.2,2017-02-10 14:10:01,ZC,2.0,0.0,20.0,-20.0
537.2,2017-02-10 14:10:01,ZC,3.0,0.0,20.0,-20.0
537.6,2017-02-10 14:12:52,ZC,6.0,120.0,60.0,60.0
537.6,2017-02-10 14:21:02,ZC,7.0,0.0,20.0,-20.0
537.6,2017-02-10 14:21:10,ZC,10.0,0.0,60.0,-60.0
537.8,2017-02-10 14:22:24,ZC,13.0,200.0,60.0,140.0
537.8,2017-02-10 14:22:42,ZC,12.0,0.0,20.0,-20.0
537.8,2017-02-10 14:22:42,ZC,11.0,0.0,20.0,-20.0
538.0,2017-02-10 14:22:42,ZC,10.0,220.0,20.0,200.0
538.4,2017-02-10 14:26:02,ZC,13.0,400.0,60.0,340.0
538.4,2017-02-10 14:26:02,ZC,22.0,0.0,180.0,-180.0
538.4,2017-02-10 14:26:02,ZC,24.0,0.0,40.0,-40.0
538.4,2017-02-10 14:26:02,ZC,25.0,0.0,20.0,-20.0
538.4,2017-02-10 14:26:02,ZC,28.0,0.0,60.0,-60.0
538.4,2017-02-10 14:26:02,ZC,29.0,0.0,20.0,-20.0
538.0,2017-02-10 14:26:49,ZC,28.0,-1160.0,20.0,-1180.0
538.0,2017-02-10 14:26:49,ZC,27.0,0.0,20.0,-20.0
538.0,2017-02-10 14:26:49,ZC,26.0,0.0,20.0,-20.0
538.0,2017-02-10 14:26:49,ZC,25.0,0.0,20.0,-20.0
537.6,2017-02-10 14:31:43,ZC,26.0,-1000.0,20.0,-1020.0
537.6,2017-02-10 14:31:43,ZC,27.0,0.0,20.0,-20.0
537.6,2017-02-10 14:31:44,ZC,29.0,0.0,40.0,-40.0
538.2,2017-02-10 14:32:56,ZC,32.0,1740.0,60.0,1680.0
537.4,2017-02-10 14:33:41,ZC,31.0,-2560.0,20.0,-2580.0
537.4,2017-02-10 14:33:41,ZC,30.0,0.0,20.0,-20.0
537.4,2017-02-10 14:33:41,ZC,29.0,0.0,20.0,-20.0
537.6,2017-02-10 14:38:53,ZC,30.0,580.0,20.0,560.0
537.6,2017-02-10 14:38:54,ZC,31.0,0.0,20.0,-20.0
537.6,2017-02-10 14:38:56,ZC,32.0,0.0,20.0,-20.0
536.0,2017-02-10 14:59:00,ZC,32.0,-5120.0,0.0,-5120.0
