C,stockdate,symbol,totalposition,profit,comm,equity
2659.0,2017-01-03 14:58:00,ma,-8.0,,,
2667.0,2017-01-03 14:59:00,ma,-8.0,-640.0,0.0,-640.0
2696.0,2017-01-04 13:30:00,ma,-8.0,-2320.0,0.0,-2320.0
2699.0,2017-01-04 13:31:19,MA,-7.0,-240.0,10.0,-250.0
2699.0,2017-01-04 13:31:19,MA,-6.0,-0.0,10.0,-10.0
2699.0,2017-01-04 13:31:19,MA,-4.0,-0.0,20.0,-20.0
2699.0,2017-01-04 13:31:19,MA,-3.0,-0.0,10.0,-10.0
2699.0,2017-01-04 13:31:19,MA,-2.0,-0.0,10.0,-10.0
2699.0,2017-01-04 13:31:19,MA,-1.0,-0.0,10.0,-10.0
2699.0,2017-01-04 13:31:19,MA,0.0,-0.0,10.0,-10.0
2670.0,2017-01-04 14:59:00,MA,0.0,-0.0,0.0,-0.0
2661.0,2017-01-05 14:59:00,MA,0.0,-0.0,0.0,-0.0
2646.0,2017-01-06 14:59:00,MA,0.0,-0.0,0.0,-0.0
2716.0,2017-01-09 14:59:00,MA,0.0,0.0,0.0,0.0
2661.0,2017-01-10 09:54:45,MA,-6.0,-0.0,60.0,-60.0
2661.0,2017-01-10 09:54:45,MA,-8.0,-0.0,20.0,-20.0
2663.0,2017-01-10 09:57:47,MA,-9.0,-160.0,10.0,-170.0
2663.0,2017-01-10 09:57:47,MA,-12.0,-0.0,30.0,-30.0
2663.0,2017-01-10 09:57:47,MA,-17.0,-0.0,50.0,-50.0
2655.0,2017-01-10 10:06:14,MA,-25.0,1360.0,80.0,1280.0
2657.0,2017-01-10 10:10:47,MA,-33.0,-500.0,80.0,-580.0
2662.0,2017-01-10 10:11:49,MA,-29.0,-1650.0,40.0,-1690.0
2662.0,2017-01-10 10:11:49,MA,-27.0,-0.0,20.0,-20.0
2662.0,2017-01-10 10:11:49,MA,-25.0,-0.0,20.0,-20.0
2665.0,2017-01-10 10:12:45,MA,-26.0,-750.0,10.0,-760.0
2665.0,2017-01-10 10:12:45,MA,-27.0,-0.0,10.0,-10.0
2665.0,2017-01-10 10:12:45,MA,-29.0,-0.0,20.0,-20.0
2665.0,2017-01-10 10:12:45,MA,-30.0,-0.0,10.0,-10.0
2665.0,2017-01-10 10:12:46,MA,-31.0,-0.0,10.0,-10.0
2665.0,2017-01-10 10:12:46,MA,-32.0,-0.0,10.0,-10.0
2665.0,2017-01-10 10:12:46,MA,-33.0,-0.0,10.0,-10.0
2665.0,2017-01-10 10:13:51,MA,-32.0,-0.0,10.0,-10.0
2665.0,2017-01-10 10:13:51,MA,-29.0,-0.0,30.0,-30.0
2665.0,2017-01-10 10:13:51,MA,-25.0,-0.0,40.0,-40.0
2664.0,2017-01-10 10:31:15,MA,-59.0,250.0,340.0,-90.0
2665.0,2017-01-10 10:31:44,MA,-67.0,-590.0,80.0,-670.0
2662.0,2017-01-10 10:32:44,MA,-68.0,2010.0,10.0,2000.0
2662.0,2017-01-10 10:32:44,MA,-70.0,-0.0,20.0,-20.0
2662.0,2017-01-10 10:32:44,MA,-74.0,-0.0,40.0,-40.0
2662.0,2017-01-10 10:32:44,MA,-75.0,-0.0,10.0,-10.0
2661.0,2017-01-10 10:53:44,MA,-80.0,750.0,50.0,700.0
2661.0,2017-01-10 10:53:44,MA,-84.0,-0.0,40.0,-40.0
2661.0,2017-01-10 10:54:47,MA,-83.0,-0.0,10.0,-10.0
2661.0,2017-01-10 10:54:47,MA,-75.0,-0.0,80.0,-80.0
2672.0,2017-01-10 11:13:44,MA,-84.0,-8250.0,90.0,-8340.0
2693.0,2017-01-10 13:31:54,MA,-76.0,-17640.0,80.0,-17720.0
2693.0,2017-01-10 13:31:54,MA,-75.0,-0.0,10.0,-10.0
2693.0,2017-01-10 13:31:54,MA,-74.0,-0.0,10.0,-10.0
2693.0,2017-01-10 13:31:54,MA,-72.0,-0.0,20.0,-20.0
2693.0,2017-01-10 13:31:54,MA,-63.0,-0.0,90.0,-90.0
2693.0,2017-01-10 13:31:54,MA,-62.0,-0.0,10.0,-10.0
2693.0,2017-01-10 13:31:54,MA,-61.0,-0.0,10.0,-10.0
2693.0,2017-01-10 13:31:54,MA,-60.0,-0.0,10.0,-10.0
2693.0,2017-01-10 13:31:54,MA,-59.0,-0.0,10.0,-10.0
2693.0,2017-01-10 13:31:54,MA,-40.0,-0.0,190.0,-190.0
2693.0,2017-01-10 13:31:54,MA,-34.0,-0.0,60.0,-60.0
2693.0,2017-01-10 13:31:54,MA,-33.0,-0.0,10.0,-10.0
2690.0,2017-01-10 13:36:59,MA,-28.0,990.0,50.0,940.0
2690.0,2017-01-10 13:36:59,MA,-26.0,-0.0,20.0,-20.0
2690.0,2017-01-10 13:36:59,MA,-24.0,-0.0,20.0,-20.0
2690.0,2017-01-10 13:36:59,MA,-23.0,-0.0,10.0,-10.0
2690.0,2017-01-10 13:36:59,MA,-19.0,-0.0,40.0,-40.0
2690.0,2017-01-10 13:36:59,MA,-18.0,-0.0,10.0,-10.0
2690.0,2017-01-10 13:36:59,MA,-17.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-16.0,-170.0,10.0,-180.0
2691.0,2017-01-10 13:37:52,MA,-14.0,-0.0,20.0,-20.0
2691.0,2017-01-10 13:37:52,MA,-13.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-12.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-11.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-10.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-9.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-6.0,-0.0,30.0,-30.0
2691.0,2017-01-10 13:37:52,MA,-5.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,-4.0,-0.0,10.0,-10.0
2691.0,2017-01-10 13:37:52,MA,0.0,-0.0,40.0,-40.0
2692.0,2017-01-10 13:38:57,MA,13.0,0.0,130.0,-130.0
2692.0,2017-01-10 13:38:58,MA,14.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:38:58,MA,15.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:38:58,MA,16.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:38:59,MA,17.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:39:45,MA,4.0,0.0,130.0,-130.0
2692.0,2017-01-10 13:39:45,MA,3.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:39:45,MA,2.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:39:45,MA,1.0,0.0,10.0,-10.0
2692.0,2017-01-10 13:39:45,MA,0.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,5.0,0.0,50.0,-50.0
2700.0,2017-01-10 13:46:51,MA,8.0,0.0,30.0,-30.0
2700.0,2017-01-10 13:46:51,MA,9.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,10.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,11.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,12.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,13.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,14.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,15.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,19.0,0.0,40.0,-40.0
2700.0,2017-01-10 13:46:51,MA,20.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,23.0,0.0,30.0,-30.0
2700.0,2017-01-10 13:46:51,MA,24.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,25.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,26.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,27.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,28.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,30.0,0.0,20.0,-20.0
2700.0,2017-01-10 13:46:51,MA,32.0,0.0,20.0,-20.0
2700.0,2017-01-10 13:46:51,MA,33.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,38.0,0.0,50.0,-50.0
2700.0,2017-01-10 13:46:51,MA,39.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,41.0,0.0,20.0,-20.0
2700.0,2017-01-10 13:46:51,MA,42.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,43.0,0.0,10.0,-10.0
2700.0,2017-01-10 13:46:51,MA,45.0,0.0,20.0,-20.0
2700.0,2017-01-10 13:46:51,MA,47.0,0.0,20.0,-20.0
2700.0,2017-01-10 13:46:51,MA,49.0,0.0,20.0,-20.0
