C,stockdate,symbol,totalposition,profit,comm,equity
0.0,2016-12-16 15:00:00,pp,0.0,,,
8569.0,2017-01-03 14:59:00,pp,0.0,0.0,0.0,0.0
8532.0,2017-01-04 14:59:00,pp,0.0,-0.0,0.0,-0.0
8552.0,2017-01-05 14:59:00,pp,0.0,0.0,0.0,0.0
8438.0,2017-01-06 14:59:00,pp,0.0,-0.0,0.0,-0.0
8645.0,2017-01-09 14:59:00,pp,0.0,0.0,0.0,0.0
8483.0,2017-01-10 09:43:48,pp,-5.0,-0.0,50.0,-50.0
8481.0,2017-01-10 09:45:45,pp,-10.0,50.0,50.0,0.0
8478.0,2017-01-10 09:46:01,pp,-9.0,150.0,10.0,140.0
8478.0,2017-01-10 09:46:02,pp,-8.0,-0.0,10.0,-10.0
8478.0,2017-01-10 09:46:02,pp,-7.0,-0.0,10.0,-10.0
8481.0,2017-01-10 09:46:03,pp,-5.0,-105.0,20.0,-125.0
8474.0,2017-01-10 09:49:45,pp,-10.0,175.0,50.0,125.0
8475.0,2017-01-10 09:51:45,pp,-11.0,-50.0,10.0,-60.0
8475.0,2017-01-10 09:51:46,pp,-14.0,-0.0,30.0,-30.0
8455.0,2017-01-10 09:53:48,pp,-24.0,1400.0,100.0,1300.0
8478.0,2017-01-10 09:57:47,pp,-25.0,-2760.0,10.0,-2770.0
8475.0,2017-01-10 09:57:48,pp,-29.0,375.0,40.0,335.0
8457.0,2017-01-10 10:06:14,pp,-34.0,2610.0,50.0,2560.0
8466.0,2017-01-10 10:10:45,pp,-39.0,-1530.0,50.0,-1580.0
8480.0,2017-01-10 10:34:44,pp,-40.0,-2730.0,10.0,-2740.0
8480.0,2017-01-10 10:34:44,pp,-41.0,-0.0,10.0,-10.0
8480.0,2017-01-10 10:34:44,pp,-43.0,-0.0,20.0,-20.0
8483.0,2017-01-10 10:35:49,pp,-39.0,-645.0,40.0,-685.0
8473.0,2017-01-10 10:45:45,pp,-43.0,1950.0,40.0,1910.0
8495.0,2017-01-10 11:13:45,pp,-46.0,-4730.0,30.0,-4760.0
8495.0,2017-01-10 11:13:45,pp,-47.0,-0.0,10.0,-10.0
8495.0,2017-01-10 11:13:45,pp,-48.0,-0.0,10.0,-10.0
8557.0,2017-01-10 13:34:45,pp,-49.0,-14880.0,10.0,-14890.0
8557.0,2017-01-10 13:34:45,pp,-50.0,-0.0,10.0,-10.0
8557.0,2017-01-10 13:34:45,pp,-51.0,-0.0,10.0,-10.0
8557.0,2017-01-10 13:34:45,pp,-52.0,-0.0,10.0,-10.0
8557.0,2017-01-10 13:34:45,pp,-53.0,-0.0,10.0,-10.0
8590.0,2017-01-10 13:51:51,pp,-48.0,-8745.0,50.0,-8795.0
8593.0,2017-01-10 13:52:46,pp,-49.0,-720.0,10.0,-730.0
8593.0,2017-01-10 13:52:46,pp,-51.0,-0.0,20.0,-20.0
8593.0,2017-01-10 13:52:46,pp,-52.0,-0.0,10.0,-10.0
8593.0,2017-01-10 13:52:46,pp,-53.0,-0.0,10.0,-10.0
8604.0,2017-01-10 13:59:45,pp,-52.0,-2915.0,10.0,-2925.0
8604.0,2017-01-10 13:59:45,pp,-51.0,-0.0,10.0,-10.0
8609.0,2017-01-10 13:59:47,pp,-50.0,-1275.0,10.0,-1285.0
8609.0,2017-01-10 13:59:47,pp,-48.0,-0.0,20.0,-20.0
8624.0,2017-01-10 14:01:46,pp,-39.0,-3600.0,90.0,-3690.0
8600.0,2017-01-10 14:09:47,pp,-34.0,4680.0,50.0,4630.0
8596.0,2017-01-10 14:10:49,pp,-29.0,680.0,50.0,630.0
8590.0,2017-01-10 14:11:44,pp,-30.0,870.0,10.0,860.0
8590.0,2017-01-10 14:11:44,pp,-31.0,-0.0,10.0,-10.0
8590.0,2017-01-10 14:11:44,pp,-34.0,-0.0,30.0,-30.0
8593.0,2017-01-10 14:12:44,pp,-32.0,-510.0,20.0,-530.0
8593.0,2017-01-10 14:12:44,pp,-31.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-30.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-29.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-28.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-27.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-26.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-25.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-24.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-23.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-22.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-21.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-20.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:12:44,pp,-19.0,-0.0,10.0,-10.0
8586.0,2017-01-10 14:13:46,pp,-20.0,665.0,10.0,655.0
8586.0,2017-01-10 14:13:46,pp,-24.0,-0.0,40.0,-40.0
8590.0,2017-01-10 14:19:48,pp,-19.0,-480.0,50.0,-530.0
8587.0,2017-01-10 14:22:44,pp,-18.0,285.0,10.0,275.0
8594.0,2017-01-10 14:22:52,pp,-17.0,-630.0,10.0,-640.0
8594.0,2017-01-10 14:22:52,pp,-16.0,-0.0,10.0,-10.0
8595.0,2017-01-10 14:22:52,pp,-15.0,-80.0,10.0,-90.0
8595.0,2017-01-10 14:22:52,pp,-13.0,-0.0,20.0,-20.0
8595.0,2017-01-10 14:22:52,pp,-12.0,-0.0,10.0,-10.0
8595.0,2017-01-10 14:22:52,pp,-11.0,-0.0,10.0,-10.0
8595.0,2017-01-10 14:22:52,pp,-10.0,-0.0,10.0,-10.0
8593.0,2017-01-10 14:23:16,pp,-19.0,100.0,90.0,10.0
8591.0,2017-01-10 14:26:15,pp,-18.0,190.0,10.0,180.0
8591.0,2017-01-10 14:26:15,pp,-14.0,-0.0,40.0,-40.0
8593.0,2017-01-10 14:26:48,pp,-9.0,-140.0,50.0,-190.0
8593.0,2017-01-10 14:26:48,pp,5.0,-0.0,140.0,-140.0
8605.0,2017-01-10 14:27:46,pp,0.0,300.0,50.0,250.0
8605.0,2017-01-10 14:27:46,pp,-4.0,0.0,40.0,-40.0
8604.0,2017-01-10 14:27:46,pp,-14.0,20.0,100.0,-80.0
8597.0,2017-01-10 14:28:46,pp,-7.0,490.0,70.0,420.0
8597.0,2017-01-10 14:28:46,pp,-5.0,-0.0,20.0,-20.0
8576.0,2017-01-10 14:29:44,pp,-7.0,525.0,20.0,505.0
8576.0,2017-01-10 14:29:44,pp,-14.0,-0.0,70.0,-70.0
8580.0,2017-01-10 14:31:44,pp,-13.0,-280.0,10.0,-290.0
