C,stockdate,symbol,totalposition,profit,comm,equity
0.0,2016-12-27 15:04:00,oi,0.0,,,
7252.0,2017-01-03 09:28:55,OI,3.0,0.0,60.0,-60.0
7208.0,2017-01-03 14:49:09,OI,2.0,-1320.0,20.0,-1340.0
7208.0,2017-01-03 14:49:09,OI,1.0,0.0,20.0,-20.0
7208.0,2017-01-03 14:49:09,OI,0.0,0.0,20.0,-20.0
7208.0,2017-01-03 14:49:09,OI,-3.0,0.0,60.0,-60.0
7172.0,2017-01-03 14:59:00,OI,-3.0,1080.0,0.0,1080.0
7132.0,2017-01-04 09:12:46,OI,-4.0,1200.0,20.0,1180.0
7132.0,2017-01-04 09:12:46,OI,-5.0,-0.0,20.0,-20.0
7130.0,2017-01-04 14:59:00,OI,-5.0,100.0,0.0,100.0
7124.0,2017-01-05 14:59:00,OI,-5.0,300.0,0.0,300.0
7014.0,2017-01-06 14:59:00,OI,-5.0,5500.0,0.0,5500.0
7040.0,2017-01-09 14:59:00,OI,-5.0,-1300.0,0.0,-1300.0
7092.0,2017-01-10 14:59:00,OI,-5.0,-2600.0,0.0,-2600.0
7126.0,2017-01-11 10:52:08,OI,-3.0,-1700.0,40.0,-1740.0
7130.0,2017-01-11 10:52:45,OI,-5.0,-120.0,40.0,-160.0
7132.0,2017-01-11 10:57:03,OI,-4.0,-100.0,20.0,-120.0
7132.0,2017-01-11 10:57:03,OI,-3.0,-0.0,20.0,-20.0
7132.0,2017-01-11 10:58:49,OI,-2.0,-0.0,20.0,-20.0
7132.0,2017-01-11 10:58:49,OI,-1.0,-0.0,20.0,-20.0
7132.0,2017-01-11 10:58:49,OI,0.0,-0.0,20.0,-20.0
7134.0,2017-01-11 14:59:00,OI,0.0,0.0,0.0,0.0
7104.0,2017-01-12 13:51:46,OI,-3.0,-0.0,60.0,-60.0
7104.0,2017-01-12 13:52:15,OI,0.0,-0.0,60.0,-60.0
7106.0,2017-01-12 14:00:05,OI,-2.0,0.0,40.0,-40.0
7106.0,2017-01-12 14:00:05,OI,-3.0,-0.0,20.0,-20.0
7116.0,2017-01-12 14:59:00,OI,-3.0,-300.0,0.0,-300.0
7150.0,2017-01-13 10:31:29,OI,-1.0,-1020.0,40.0,-1060.0
7150.0,2017-01-13 10:31:33,OI,0.0,-0.0,20.0,-20.0
7100.0,2017-01-13 14:01:09,OI,-5.0,-0.0,100.0,-100.0
7104.0,2017-01-13 14:16:06,OI,-8.0,-200.0,60.0,-260.0
7112.0,2017-01-13 14:38:45,OI,-11.0,-640.0,60.0,-700.0
7114.0,2017-01-13 14:39:37,OI,-10.0,-220.0,20.0,-240.0
7114.0,2017-01-13 14:39:38,OI,-9.0,-0.0,20.0,-20.0
7114.0,2017-01-13 14:39:51,OI,-8.0,-0.0,20.0,-20.0
7110.0,2017-01-13 14:45:45,OI,-11.0,320.0,60.0,260.0
7110.0,2017-01-13 14:45:58,OI,-10.0,-0.0,20.0,-20.0
7110.0,2017-01-13 14:45:59,OI,-9.0,-0.0,20.0,-20.0
7110.0,2017-01-13 14:46:00,OI,-8.0,-0.0,20.0,-20.0
7116.0,2017-01-13 14:59:00,OI,-8.0,-480.0,0.0,-480.0
7154.0,2017-01-16 09:22:44,OI,-7.0,-3040.0,20.0,-3060.0
7154.0,2017-01-16 09:22:44,OI,-6.0,-0.0,20.0,-20.0
7154.0,2017-01-16 09:22:44,OI,-5.0,-0.0,20.0,-20.0
7154.0,2017-01-16 09:22:54,OI,-8.0,-0.0,60.0,-60.0
7156.0,2017-01-16 09:29:07,OI,-7.0,-160.0,20.0,-180.0
7156.0,2017-01-16 09:29:07,OI,-6.0,-0.0,20.0,-20.0
7156.0,2017-01-16 09:29:07,OI,-5.0,-0.0,20.0,-20.0
7168.0,2017-01-16 09:45:47,OI,-3.0,-600.0,40.0,-640.0
7156.0,2017-01-16 11:08:07,OI,-2.0,360.0,20.0,340.0
7156.0,2017-01-16 11:08:07,OI,-1.0,-0.0,20.0,-20.0
7156.0,2017-01-16 11:08:07,OI,0.0,-0.0,20.0,-20.0
7156.0,2017-01-16 11:08:07,OI,3.0,0.0,60.0,-60.0
7198.0,2017-01-16 13:38:47,OI,7.0,1260.0,80.0,1180.0
7198.0,2017-01-16 13:38:47,OI,8.0,0.0,20.0,-20.0
7200.0,2017-01-16 13:39:06,OI,7.0,160.0,20.0,140.0
7200.0,2017-01-16 13:39:06,OI,6.0,0.0,20.0,-20.0
7200.0,2017-01-16 13:39:06,OI,5.0,0.0,20.0,-20.0
7200.0,2017-01-16 13:39:06,OI,3.0,0.0,40.0,-40.0
7210.0,2017-01-16 13:47:47,OI,8.0,300.0,100.0,200.0
7222.0,2017-01-16 13:49:53,OI,9.0,960.0,20.0,940.0
7222.0,2017-01-16 13:49:54,OI,19.0,0.0,200.0,-200.0
7222.0,2017-01-16 13:50:07,OI,17.0,0.0,40.0,-40.0
7222.0,2017-01-16 13:50:07,OI,16.0,0.0,20.0,-20.0
7222.0,2017-01-16 13:50:07,OI,12.0,0.0,80.0,-80.0
7222.0,2017-01-16 13:50:07,OI,11.0,0.0,20.0,-20.0
7222.0,2017-01-16 13:50:07,OI,10.0,0.0,20.0,-20.0
7222.0,2017-01-16 13:50:07,OI,8.0,0.0,40.0,-40.0
7200.0,2017-01-16 14:01:21,OI,9.0,-1760.0,20.0,-1780.0
7200.0,2017-01-16 14:01:21,OI,12.0,0.0,60.0,-60.0
7200.0,2017-01-16 14:01:21,OI,17.0,0.0,100.0,-100.0
7200.0,2017-01-16 14:01:21,OI,19.0,0.0,40.0,-40.0
7226.0,2017-01-16 14:59:00,OI,19.0,4940.0,0.0,4940.0
7300.0,2017-01-17 14:59:00,OI,19.0,14060.0,0.0,14060.0
7224.0,2017-01-18 09:25:47,OI,18.0,-14440.0,20.0,-14460.0
7224.0,2017-01-18 09:25:47,OI,17.0,0.0,20.0,-20.0
7224.0,2017-01-18 09:25:47,OI,16.0,0.0,20.0,-20.0
7202.0,2017-01-18 09:26:47,OI,14.0,-3520.0,40.0,-3560.0
7202.0,2017-01-18 09:28:47,OI,11.0,0.0,60.0,-60.0
7212.0,2017-01-18 09:45:47,OI,10.0,1100.0,20.0,1080.0
7212.0,2017-01-18 09:45:47,OI,8.0,0.0,40.0,-40.0
7218.0,2017-01-18 09:49:47,OI,7.0,480.0,20.0,460.0
7218.0,2017-01-18 09:49:47,OI,6.0,0.0,20.0,-20.0
7218.0,2017-01-18 09:49:47,OI,3.0,0.0,60.0,-60.0
7234.0,2017-01-18 14:59:00,OI,3.0,480.0,0.0,480.0
7270.0,2017-01-19 10:50:03,OI,4.0,1080.0,20.0,1060.0
7270.0,2017-01-19 10:50:03,OI,5.0,0.0,20.0,-20.0
7252.0,2017-01-19 14:59:00,OI,5.0,-900.0,0.0,-900.0
7192.0,2017-01-20 09:20:53,OI,4.0,-3000.0,20.0,-3020.0
