C,stockdate,symbol,totalposition,profit,comm,equity
21125.0,2017-01-03 09:20:00,zn,2.0,,,
21125.0,2017-01-03 09:21:45,zn,4.0,0.0,50.0,-50.0
21045.0,2017-01-03 14:59:00,zn,4.0,-1600.0,0.0,-1600.0
20850.0,2017-01-04 09:00:12,zn,2.0,-3900.0,50.0,-3950.0
20835.0,2017-01-04 09:12:47,zn,0.0,-150.0,50.0,-200.0
21115.0,2017-01-04 11:12:47,zn,2.0,0.0,50.0,-50.0
21100.0,2017-01-04 11:13:06,zn,0.0,-150.0,50.0,-200.0
21170.0,2017-01-04 11:22:46,zn,2.0,0.0,50.0,-50.0
21180.0,2017-01-04 11:23:09,zn,0.0,100.0,50.0,50.0
21175.0,2017-01-04 11:24:12,zn,2.0,-0.0,50.0,-50.0
21195.0,2017-01-04 11:25:51,zn,4.0,200.0,50.0,150.0
21245.0,2017-01-04 13:31:17,zn,12.0,1000.0,200.0,800.0
21245.0,2017-01-04 13:31:18,zn,13.0,0.0,25.0,-25.0
21245.0,2017-01-04 13:31:18,zn,14.0,0.0,25.0,-25.0
21240.0,2017-01-04 13:32:49,zn,16.0,-350.0,50.0,-400.0
21225.0,2017-01-04 13:33:07,zn,15.0,-1200.0,25.0,-1225.0
21225.0,2017-01-04 13:33:08,zn,14.0,0.0,25.0,-25.0
21195.0,2017-01-04 13:34:46,zn,16.0,-2100.0,50.0,-2150.0
21185.0,2017-01-04 13:35:08,zn,14.0,-800.0,50.0,-850.0
21180.0,2017-01-04 13:41:49,zn,16.0,-350.0,50.0,-400.0
21210.0,2017-01-04 13:58:46,zn,18.0,2400.0,50.0,2350.0
21250.0,2017-01-04 14:52:09,zn,19.0,3600.0,25.0,3575.0
21250.0,2017-01-04 14:52:09,zn,20.0,0.0,25.0,-25.0
21180.0,2017-01-04 14:59:00,zn,20.0,-7000.0,0.0,-7000.0
21355.0,2017-01-05 14:59:00,zn,20.0,17500.0,0.0,17500.0
21285.0,2017-01-06 13:38:52,zn,16.0,-7000.0,100.0,-7100.0
21265.0,2017-01-06 13:39:47,zn,18.0,-1600.0,50.0,-1650.0
21265.0,2017-01-06 13:39:47,zn,20.0,0.0,50.0,-50.0
21270.0,2017-01-06 13:41:53,zn,18.0,500.0,50.0,450.0
21255.0,2017-01-06 13:42:49,zn,20.0,-1350.0,50.0,-1400.0
21220.0,2017-01-06 13:43:48,zn,18.0,-3500.0,50.0,-3550.0
21200.0,2017-01-06 13:44:46,zn,20.0,-1800.0,50.0,-1850.0
21210.0,2017-01-06 13:45:46,zn,18.0,1000.0,50.0,950.0
21220.0,2017-01-06 13:46:20,zn,19.0,900.0,25.0,875.0
21220.0,2017-01-06 13:46:20,zn,20.0,0.0,25.0,-25.0
21220.0,2017-01-06 13:47:15,zn,14.0,0.0,150.0,-150.0
21230.0,2017-01-06 13:49:46,zn,13.0,700.0,25.0,675.0
