C,stockdate,symbol,totalposition,profit,comm,equity
6134.0,2017-01-05 14:59:00,,,,,
6066.0,2017-01-06 14:59:00,,,,,
6132.0,2017-01-09 14:59:00,,,,,
6190.0,2017-01-10 14:59:00,,,,,
6254.0,2017-01-11 14:59:00,,,,,
6270.0,2017-01-12 14:59:00,,,,,
6268.0,2017-01-13 14:59:00,,,,,
6320.0,2017-01-16 14:59:00,,,,,
6318.0,2017-01-17 14:59:00,,,,,
6312.0,2017-01-18 14:59:00,,,,,
6306.0,2017-01-19 14:59:00,,,,,
6282.0,2017-01-20 14:59:00,,,,,
6256.0,2017-01-23 14:59:00,,,,,
6372.0,2017-01-24 14:59:00,,,,,
6292.0,2017-01-25 14:59:00,,,,,
6208.0,2017-01-26 14:59:00,,,,,
6122.0,2017-02-03 14:59:00,,,,,
6140.0,2017-02-06 14:59:00,,,,,
6124.0,2017-02-07 14:59:00,,,,,
6236.0,2017-02-08 14:59:00,,,,,
6190.0,2017-02-09 14:59:00,,,,,
6284.0,2017-02-10 14:59:00,,,,,
6150.0,2017-02-13 14:58:00,p,-21.0,,,
6146.0,2017-02-13 14:59:00,p,-21.0,840.0,0.0,840.0
6088.0,2017-02-14 14:59:00,p,-21.0,12180.0,0.0,12180.0
6112.0,2017-02-15 14:59:00,p,-21.0,-5040.0,0.0,-5040.0
