C,stockdate,symbol,totalposition,profit,comm,equity
1796.0,2017-01-05 14:59:00,,,,,
1772.0,2017-01-06 14:59:00,,,,,
1772.0,2017-01-09 14:59:00,,,,,
1764.0,2017-01-10 14:59:00,,,,,
1767.0,2017-01-11 14:59:00,,,,,
1769.0,2017-01-12 14:59:00,,,,,
1786.0,2017-01-13 14:59:00,,,,,
1817.0,2017-01-16 14:59:00,,,,,
1812.0,2017-01-17 14:59:00,,,,,
1837.0,2017-01-18 14:59:00,,,,,
1829.0,2017-01-19 14:59:00,,,,,
1817.0,2017-01-20 14:59:00,,,,,
1838.0,2017-01-23 14:59:00,,,,,
1820.0,2017-01-24 14:59:00,,,,,
1804.0,2017-01-25 14:59:00,,,,,
1801.0,2017-01-26 14:59:00,,,,,
1825.0,2017-02-03 14:59:00,,,,,
1859.0,2017-02-06 14:59:00,,,,,
1846.0,2017-02-07 14:59:00,,,,,
1855.0,2017-02-08 14:59:00,,,,,
1835.0,2017-02-09 14:59:00,,,,,
1844.0,2017-02-10 14:59:59,,,,,
1846.0,2017-02-13 14:58:00,cs,-16.0,,,
1846.0,2017-02-13 14:59:00,cs,-16.0,-0.0,0.0,-0.0
1817.0,2017-02-14 14:59:00,cs,-16.0,4640.0,0.0,4640.0
1804.0,2017-02-15 14:59:00,cs,-16.0,2080.0,0.0,2080.0
