C,stockdate,symbol,totalposition,profit,comm,equity
18075.0,2017-01-05 14:59:00,,,,,
17855.0,2017-01-06 14:59:00,,,,,
18970.0,2017-01-09 14:59:00,,,,,
19270.0,2017-01-10 14:59:00,,,,,
19555.0,2017-01-11 14:59:00,,,,,
20295.0,2017-01-12 14:59:00,,,,,
20330.0,2017-01-13 14:59:00,,,,,
21515.0,2017-01-16 14:59:00,,,,,
21250.0,2017-01-17 14:59:00,,,,,
21295.0,2017-01-18 14:59:00,,,,,
21155.0,2017-01-19 14:59:00,,,,,
19735.0,2017-01-20 14:59:00,,,,,
19845.0,2017-01-23 14:59:00,,,,,
20240.0,2017-01-24 14:59:00,,,,,
20220.0,2017-01-25 14:59:00,,,,,
21475.0,2017-01-26 14:59:00,,,,,
20175.0,2017-02-03 14:59:00,,,,,
20080.0,2017-02-06 14:59:00,,,,,
20660.0,2017-02-07 14:58:00,ru,0.0,,,
20680.0,2017-02-07 14:59:00,ru,0.0,0.0,0.0,0.0
20680.0,2017-02-07 15:04:00,ru,0.0,0.0,0.0,0.0
20725.0,2017-02-08 14:59:00,ru,0.0,0.0,0.0,0.0
20585.0,2017-02-09 14:59:00,ru,0.0,-0.0,0.0,-0.0
20970.0,2017-02-10 14:59:00,ru,0.0,0.0,0.0,0.0
22005.0,2017-02-13 14:59:00,ru,0.0,0.0,0.0,0.0
22015.0,2017-02-14 14:59:00,ru,0.0,0.0,0.0,0.0
21550.0,2017-02-15 14:59:00,ru,0.0,-0.0,0.0,-0.0
