C,stockdate,symbol,totalposition,profit,comm,equity
4260.0,2017-01-05 14:59:00,,,,,
4267.0,2017-01-06 14:59:00,,,,,
4211.0,2017-01-09 14:59:00,,,,,
4169.0,2017-01-10 14:59:00,,,,,
4174.0,2017-01-11 14:59:00,,,,,
4112.0,2017-01-12 14:59:00,,,,,
4147.0,2017-01-13 14:59:00,,,,,
4232.0,2017-01-16 14:59:00,,,,,
4230.0,2017-01-17 14:59:00,,,,,
4264.0,2017-01-18 14:59:00,,,,,
4287.0,2017-01-19 14:59:00,,,,,
4219.0,2017-01-20 14:59:00,,,,,
4182.0,2017-01-23 14:59:00,,,,,
4214.0,2017-01-24 14:59:00,,,,,
4191.0,2017-01-25 14:59:00,,,,,
4238.0,2017-01-26 14:59:00,,,,,
4315.0,2017-02-03 14:59:00,,,,,
4359.0,2017-02-06 14:59:00,,,,,
4349.0,2017-02-07 14:59:00,,,,,
4343.0,2017-02-08 14:59:00,,,,,
4322.0,2017-02-09 14:59:00,,,,,
4338.0,2017-02-10 14:59:00,,,,,
4331.0,2017-02-13 14:58:00,a,13.0,,,
4333.0,2017-02-13 14:59:00,a,13.0,260.0,0.0,260.0
4352.0,2017-02-14 14:59:00,a,15.0,2470.0,20.0,2450.0
4287.0,2017-02-15 09:00:00,a,3.0,-9750.0,120.0,-9870.0
4288.0,2017-02-15 09:00:43,a,15.0,30.0,120.0,-90.0
4285.0,2017-02-15 09:01:10,a,8.0,-450.0,70.0,-520.0
4285.0,2017-02-15 09:01:10,a,7.0,0.0,10.0,-10.0
4285.0,2017-02-15 09:01:10,a,6.0,0.0,10.0,-10.0
4285.0,2017-02-15 09:01:10,a,3.0,0.0,30.0,-30.0
4291.0,2017-02-15 09:10:43,a,2.0,180.0,10.0,170.0
4291.0,2017-02-15 09:10:43,a,0.0,0.0,20.0,-20.0
4293.0,2017-02-15 09:12:43,a,-5.0,0.0,50.0,-50.0
4292.0,2017-02-15 09:21:43,a,-6.0,50.0,10.0,40.0
4292.0,2017-02-15 09:21:43,a,-7.0,-0.0,10.0,-10.0
4292.0,2017-02-15 09:21:43,a,-8.0,-0.0,10.0,-10.0
4294.0,2017-02-15 09:24:43,a,-10.0,-160.0,20.0,-180.0
4294.0,2017-02-15 09:25:43,a,-12.0,-0.0,20.0,-20.0
4294.0,2017-02-15 09:25:43,a,-13.0,-0.0,10.0,-10.0
4297.0,2017-02-15 09:32:43,a,-18.0,-390.0,50.0,-440.0
4306.0,2017-02-15 09:49:43,a,-20.0,-1620.0,20.0,-1640.0
4283.0,2017-02-15 14:59:00,a,-20.0,4600.0,0.0,4600.0
