C,stockdate,symbol,totalposition,profit,comm,equity
15300.0,2017-01-05 14:59:00,,,,,
15185.0,2017-01-06 14:59:00,,,,,
15370.0,2017-01-09 14:59:00,,,,,
15445.0,2017-01-10 14:59:00,,,,,
15385.0,2017-01-11 14:59:00,,,,,
15305.0,2017-01-12 14:59:00,,,,,
15055.0,2017-01-13 14:59:00,,,,,
15105.0,2017-01-16 14:59:00,,,,,
15160.0,2017-01-17 14:59:00,,,,,
15125.0,2017-01-18 14:59:00,,,,,
15295.0,2017-01-19 14:59:00,,,,,
15170.0,2017-01-20 14:59:00,,,,,
15545.0,2017-01-23 14:59:00,,,,,
15685.0,2017-01-24 14:59:00,,,,,
15620.0,2017-01-25 14:59:00,,,,,
15665.0,2017-01-26 14:59:00,,,,,
15965.0,2017-02-03 14:59:00,,,,,
16075.0,2017-02-06 14:59:00,,,,,
15950.0,2017-02-07 14:59:00,,,,,
15865.0,2017-02-08 14:59:00,,,,,
15860.0,2017-02-09 14:59:00,,,,,
15845.0,2017-02-10 14:59:00,,,,,
15945.0,2017-02-13 14:58:00,cf,15.0,,,
15950.0,2017-02-13 14:59:00,cf,15.0,375.0,0.0,375.0
15935.0,2017-02-14 14:59:00,cf,-13.0,-1125.0,700.0,-1825.0
15850.0,2017-02-15 09:21:00,cf,-13.0,5525.0,0.0,5525.0
15850.0,2017-02-15 09:22:43,CF,-14.0,-0.0,25.0,-25.0
15850.0,2017-02-15 09:22:43,CF,-15.0,-0.0,25.0,-25.0
15860.0,2017-02-15 09:53:43,CF,-16.0,-750.0,25.0,-775.0
15860.0,2017-02-15 09:53:43,CF,-18.0,-0.0,50.0,-50.0
15845.0,2017-02-15 14:59:00,CF,-18.0,1350.0,0.0,1350.0
