C,stockdate,symbol,totalposition,profit,comm,equity
269.5,2017-01-05 14:59:00,,,,,
268.85,2017-01-06 14:59:00,,,,,
269.75,2017-01-09 14:59:00,,,,,
271.5,2017-01-10 14:59:00,,,,,
271.85,2017-01-11 14:59:00,,,,,
272.25,2017-01-12 14:59:00,,,,,
271.25,2017-01-13 14:59:00,,,,,
272.95,2017-01-16 14:59:00,,,,,
274.6,2017-01-17 14:59:00,,,,,
273.5,2017-01-18 14:59:00,,,,,
270.7,2017-01-19 14:59:00,,,,,
271.4,2017-01-20 14:59:00,,,,,
271.5,2017-01-21 02:29:00,,,,,
272.75,2017-01-23 14:59:00,,,,,
272.35,2017-01-24 14:59:00,,,,,
269.6,2017-01-25 14:59:00,,,,,
267.6,2017-01-26 14:59:00,,,,,
271.6,2017-02-03 14:59:00,,,,,
272.25,2017-02-04 02:29:00,,,,,
274.3,2017-02-06 14:59:00,,,,,
276.5,2017-02-07 14:59:00,,,,,
276.75,2017-02-08 14:59:00,,,,,
278.2,2017-02-09 14:59:00,,,,,
275.25,2017-02-10 14:59:00,,,,,
277.25,2017-02-11 02:29:00,,,,,
276.4,2017-02-13 14:58:00,au,4.0,,,
276.4,2017-02-13 14:59:00,au,4.0,0.0,0.0,0.0
276.0,2017-02-14 14:59:00,au,3.0,-1600.0,50.0,-1650.0
275.1,2017-02-15 10:55:00,au,3.0,-2700.0,0.0,-2700.0
275.1,2017-02-15 10:56:08,au,2.0,0.0,50.0,-50.0
275.05,2017-02-15 13:53:41,au,1.0,-100.0,50.0,-150.0
275.05,2017-02-15 13:55:32,au,2.0,0.0,50.0,-50.0
274.95,2017-02-15 13:58:09,au,1.0,-200.0,50.0,-250.0
274.95,2017-02-15 14:59:00,au,1.0,0.0,0.0,0.0
