C,stockdate,symbol,totalposition,profit,comm,equity
85250.0,2017-01-05 14:59:00,,,,,
84810.0,2017-01-06 14:59:00,,,,,
86370.0,2017-01-09 14:59:00,,,,,
87130.0,2017-01-10 14:59:00,,,,,
87750.0,2017-01-11 14:59:00,,,,,
85800.0,2017-01-12 14:59:00,,,,,
85510.0,2017-01-13 14:59:00,,,,,
86480.0,2017-01-16 14:59:00,,,,,
85220.0,2017-01-17 14:59:00,,,,,
85090.0,2017-01-18 14:59:00,,,,,
84920.0,2017-01-19 14:59:00,,,,,
81780.0,2017-01-20 14:59:00,,,,,
82200.0,2017-01-21 00:59:00,,,,,
82750.0,2017-01-23 14:59:00,,,,,
82430.0,2017-01-24 14:59:00,,,,,
81630.0,2017-01-25 14:59:00,,,,,
82540.0,2017-01-26 14:59:00,,,,,
84690.0,2017-02-03 14:59:00,,,,,
85610.0,2017-02-04 00:59:00,,,,,
86160.0,2017-02-06 14:59:00,,,,,
86120.0,2017-02-07 14:59:00,,,,,
86810.0,2017-02-08 14:59:00,,,,,
86550.0,2017-02-09 14:59:00,,,,,
86750.0,2017-02-10 14:59:00,,,,,
88530.0,2017-02-11 00:59:00,,,,,
89290.0,2017-02-13 14:58:00,ni,12.0,,,
89120.0,2017-02-13 14:59:00,ni,12.0,-2040.0,0.0,-2040.0
90260.0,2017-02-14 14:59:00,ni,12.0,13680.0,0.0,13680.0
89810.0,2017-02-15 14:59:00,ni,12.0,-5400.0,0.0,-5400.0
