C,stockdate,symbol,totalposition,profit,comm,equity
2941.0,2017-01-05 14:59:00,,,,,
2912.0,2017-01-06 14:59:00,,,,,
3048.0,2017-01-09 14:59:00,,,,,
3167.0,2017-01-10 14:59:00,,,,,
3182.0,2017-01-11 14:59:00,,,,,
3207.0,2017-01-12 14:59:00,,,,,
3194.0,2017-01-13 14:59:00,,,,,
3375.0,2017-01-16 14:59:00,,,,,
3284.0,2017-01-17 14:59:00,,,,,
3292.0,2017-01-18 14:59:00,,,,,
3256.0,2017-01-19 14:59:00,,,,,
3194.0,2017-01-20 14:59:00,,,,,
3180.0,2017-01-23 14:59:00,,,,,
3292.0,2017-01-24 14:59:00,,,,,
3299.0,2017-01-25 14:59:00,,,,,
3369.0,2017-01-26 14:59:00,,,,,
3113.0,2017-02-03 14:59:00,,,,,
3082.0,2017-02-06 14:59:00,,,,,
3165.0,2017-02-07 14:59:00,,,,,
3243.0,2017-02-08 14:59:00,,,,,
3206.0,2017-02-09 14:59:00,,,,,
3328.0,2017-02-10 14:59:00,,,,,
3433.0,2017-02-13 14:58:00,RB,4.0,,,
3437.0,2017-02-13 14:59:00,RB,4.0,160.0,0.0,160.0
3442.0,2017-02-14 14:59:00,RB,4.0,200.0,0.0,200.0
3391.0,2017-02-15 14:59:00,RB,4.0,-2040.0,0.0,-2040.0
