C,stockdate,symbol,totalposition,profit,comm,equity
9700.0,2017-01-05 14:59:00,,,,,
9525.0,2017-01-06 14:59:00,,,,,
9795.0,2017-01-09 14:59:00,,,,,
9860.0,2017-01-10 14:59:00,,,,,
9815.0,2017-01-11 14:59:00,,,,,
9825.0,2017-01-12 14:59:00,,,,,
10105.0,2017-01-13 14:59:00,,,,,
10270.0,2017-01-16 14:59:00,,,,,
10130.0,2017-01-17 14:59:00,,,,,
10220.0,2017-01-18 14:59:00,,,,,
10140.0,2017-01-19 14:59:00,,,,,
10265.0,2017-01-20 14:59:00,,,,,
10325.0,2017-01-23 14:59:00,,,,,
10230.0,2017-01-24 14:59:00,,,,,
10405.0,2017-01-25 14:59:00,,,,,
10260.0,2017-01-26 14:59:00,,,,,
10240.0,2017-02-03 14:59:00,,,,,
10390.0,2017-02-06 14:59:00,,,,,
10310.0,2017-02-07 14:59:00,,,,,
10225.0,2017-02-08 14:59:00,,,,,
10220.0,2017-02-09 14:59:00,,,,,
10250.0,2017-02-10 14:59:00,,,,,
10580.0,2017-02-13 14:58:00,l,30.0,,,
10605.0,2017-02-13 14:59:00,l,30.0,3750.0,0.0,3750.0
10590.0,2017-02-14 14:59:00,l,30.0,-2250.0,0.0,-2250.0
10430.0,2017-02-15 10:44:00,l,30.0,-24000.0,0.0,-24000.0
10430.0,2017-02-15 10:45:43,l,28.0,0.0,50.0,-50.0
10435.0,2017-02-15 10:46:09,l,26.0,700.0,50.0,650.0
10430.0,2017-02-15 10:49:06,l,24.0,-650.0,50.0,-700.0
10430.0,2017-02-15 10:49:06,l,23.0,0.0,25.0,-25.0
10430.0,2017-02-15 10:49:06,l,22.0,0.0,25.0,-25.0
10430.0,2017-02-15 10:49:06,l,21.0,0.0,25.0,-25.0
10430.0,2017-02-15 10:49:06,l,20.0,0.0,25.0,-25.0
10435.0,2017-02-15 10:49:43,l,16.0,500.0,100.0,400.0
10425.0,2017-02-15 10:50:14,l,20.0,-800.0,100.0,-900.0
10430.0,2017-02-15 10:51:09,l,16.0,500.0,100.0,400.0
10430.0,2017-02-15 10:51:43,l,10.0,0.0,150.0,-150.0
10430.0,2017-02-15 10:52:57,l,15.0,0.0,125.0,-125.0
10430.0,2017-02-15 10:52:57,l,16.0,0.0,25.0,-25.0
10425.0,2017-02-15 10:56:09,l,14.0,-400.0,50.0,-450.0
10415.0,2017-02-15 10:57:43,l,13.0,-700.0,25.0,-725.0
10415.0,2017-02-15 10:57:43,l,12.0,0.0,25.0,-25.0
10410.0,2017-02-15 10:58:12,l,11.0,-300.0,25.0,-325.0
10410.0,2017-02-15 10:58:12,l,8.0,0.0,75.0,-75.0
10410.0,2017-02-15 10:58:12,l,6.0,0.0,50.0,-50.0
10405.0,2017-02-15 11:06:13,l,2.0,-150.0,100.0,-250.0
10395.0,2017-02-15 11:13:07,l,0.0,-100.0,50.0,-150.0
10335.0,2017-02-15 13:31:10,l,-4.0,-0.0,100.0,-100.0
10325.0,2017-02-15 14:01:08,l,-6.0,200.0,50.0,150.0
10280.0,2017-02-15 14:32:43,l,-8.0,1350.0,50.0,1300.0
10275.0,2017-02-15 14:33:27,l,-6.0,200.0,50.0,150.0
10275.0,2017-02-15 14:34:43,l,-8.0,-0.0,50.0,-50.0
10270.0,2017-02-15 14:36:02,l,-6.0,200.0,50.0,150.0
10255.0,2017-02-15 14:51:08,l,-8.0,450.0,50.0,400.0
10240.0,2017-02-15 14:51:42,l,-10.0,600.0,50.0,550.0
10230.0,2017-02-15 14:52:43,l,-8.0,500.0,50.0,450.0
10225.0,2017-02-15 14:53:49,l,-12.0,200.0,100.0,100.0
10215.0,2017-02-15 14:54:46,l,-8.0,600.0,100.0,500.0
10200.0,2017-02-15 14:57:42,l,-10.0,600.0,50.0,550.0
10195.0,2017-02-15 14:58:08,l,-8.0,250.0,50.0,200.0
10015.0,2017-02-15 14:59:00,l,-8.0,7200.0,0.0,7200.0
10175.0,2017-02-15 14:59:43,l,-9.0,-6400.0,25.0,-6425.0
10175.0,2017-02-15 14:59:43,l,-10.0,-0.0,25.0,-25.0
10175.0,2017-02-15 14:59:43,l,-11.0,-0.0,25.0,-25.0
10175.0,2017-02-15 14:59:43,l,-12.0,-0.0,25.0,-25.0
10175.0,2017-02-15 14:59:43,l,-20.0,-0.0,200.0,-200.0
