C,stockdate,symbol,totalposition,profit,comm,equity
6847.0,2017-01-05 14:59:00,,,,,
6791.0,2017-01-06 14:59:00,,,,,
6836.0,2017-01-09 14:59:00,,,,,
6811.0,2017-01-10 14:59:00,,,,,
6870.0,2017-01-11 14:59:00,,,,,
6856.0,2017-01-12 14:59:00,,,,,
6818.0,2017-01-13 14:59:00,,,,,
6837.0,2017-01-16 14:59:00,,,,,
6827.0,2017-01-17 14:59:00,,,,,
6869.0,2017-01-18 14:59:00,,,,,
6991.0,2017-01-19 14:59:00,,,,,
6880.0,2017-01-20 14:59:00,,,,,
6917.0,2017-01-23 14:59:00,,,,,
6954.0,2017-01-24 14:59:00,,,,,
6956.0,2017-01-25 14:59:00,,,,,
6933.0,2017-01-26 14:59:00,,,,,
6941.0,2017-02-03 14:59:00,,,,,
6963.0,2017-02-06 14:59:00,,,,,
6972.0,2017-02-07 14:59:00,,,,,
6947.0,2017-02-08 14:59:00,,,,,
6896.0,2017-02-09 14:59:00,,,,,
6909.0,2017-02-10 14:59:00,,,,,
6948.0,2017-02-13 14:58:00,sr,21.0,,,
6952.0,2017-02-13 14:59:00,sr,21.0,840.0,0.0,840.0
6915.0,2017-02-14 14:59:00,sr,-15.0,-7770.0,360.0,-8130.0
6887.0,2017-02-15 13:33:00,sr,-15.0,4200.0,0.0,4200.0
6885.0,2017-02-15 13:34:11,SR,-21.0,300.0,60.0,240.0
6837.0,2017-02-15 14:59:00,SR,-21.0,10080.0,0.0,10080.0
