profit,comm,equity,profit_ZL,equity_ZL,day
1000.0,0.0,1000.0,1000.0,1000.0,20170106
31200.0,1800.0,29400.0,30750.0,28950.0,20170109
49500.0,0.0,49500.0,49500.0,49500.0,20170110
15400.0,0.0,15400.0,15400.0,15400.0,20170111
12450.0,425.0,12025.0,12450.0,12025.0,20170112
650.0,0.0,650.0,-650.0,-650.0,20170113
59150.0,0.0,59150.0,59800.0,59800.0,20170116
-17000.0,325.0,-17325.0,-16350.0,-16675.0,20170117
0.0,0.0,0.0,0.0,0.0,20170118
0.0,0.0,0.0,0.0,0.0,20170119
7400.0,100.0,7300.0,7600.0,7500.0,20170120
2200.0,0.0,2200.0,2000.0,2000.0,20170123
-9150.0,825.0,-9975.0,-10000.0,-10825.0,20170124
-17550.0,325.0,-17875.0,-16900.0,-17225.0,20170125
2000.0,300.0,1700.0,2000.0,1700.0,20170126
-4400.0,100.0,-4500.0,-4400.0,-4500.0,20170203
-1700.0,425.0,-2125.0,-1700.0,-2125.0,20170206
-14650.0,625.0,-15275.0,-15500.0,-16125.0,20170207
0.0,0.0,0.0,0.0,0.0,20170208
0.0,0.0,0.0,0.0,0.0,20170209
25700.0,225.0,25475.0,26800.0,26575.0,20170210
23850.0,0.0,23850.0,22050.0,22050.0,20170213
-9850.0,475.0,-10325.0,-9400.0,-9875.0,20170214
0.0,0.0,0.0,0.0,0.0,20170215
-55850.0,2150.0,-58000.0,-54500.0,-56650.0,20170216
-6600.0,100.0,-6700.0,0.0,-100.0,20170217
23700.0,1425.0,22275.0,24750.0,23325.0,20170220
66550.0,225.0,66325.0,67600.0,67375.0,20170221
-38050.0,1400.0,-39450.0,-35850.0,-37250.0,20170222
0.0,0.0,0.0,0.0,0.0,20170223
0.0,0.0,0.0,0.0,0.0,20170224
