C,stockdate,symbol,totalposition,profit,comm,equity
10270.0,2017-01-16 23:59:00,l,8.0,,,
10120.0,2017-01-17 14:49:44,l,4.0,-6000.0,100.0,-6100.0
10125.0,2017-01-17 14:51:44,l,0.0,100.0,100.0,0.0
10130.0,2017-01-17 14:59:00,l,0.0,0.0,0.0,0.0
10220.0,2017-01-18 14:59:00,l,0.0,0.0,0.0,0.0
10125.0,2017-01-19 11:26:46,l,-4.0,-0.0,100.0,-100.0
10135.0,2017-01-19 11:27:15,l,0.0,-200.0,100.0,-300.0
10130.0,2017-01-19 13:58:04,l,-1.0,-0.0,25.0,-25.0
10130.0,2017-01-19 13:58:04,l,-4.0,-0.0,75.0,-75.0
10160.0,2017-01-19 14:25:26,l,0.0,-600.0,100.0,-700.0
10160.0,2017-01-19 14:25:26,l,4.0,0.0,100.0,-100.0
10140.0,2017-01-19 14:59:00,l,4.0,-400.0,0.0,-400.0
10125.0,2017-01-20 09:00:02,l,0.0,-300.0,100.0,-400.0
10130.0,2017-01-20 09:00:02,l,-3.0,0.0,75.0,-75.0
10125.0,2017-01-20 09:00:02,l,-4.0,75.0,25.0,50.0
10140.0,2017-01-20 09:20:48,l,0.0,-300.0,100.0,-400.0
10185.0,2017-01-20 09:54:30,l,8.0,0.0,200.0,-200.0
10180.0,2017-01-20 10:11:15,l,11.0,-200.0,75.0,-275.0
10180.0,2017-01-20 10:11:16,l,12.0,0.0,25.0,-25.0
10180.0,2017-01-20 10:11:16,l,11.0,0.0,25.0,-25.0
10180.0,2017-01-20 10:11:16,l,10.0,0.0,25.0,-25.0
10180.0,2017-01-20 10:11:16,l,9.0,0.0,25.0,-25.0
10180.0,2017-01-20 10:11:17,l,8.0,0.0,25.0,-25.0
10175.0,2017-01-20 10:12:51,l,12.0,-200.0,100.0,-300.0
10165.0,2017-01-20 10:13:35,l,11.0,-600.0,25.0,-625.0
10165.0,2017-01-20 10:13:35,l,10.0,0.0,25.0,-25.0
10165.0,2017-01-20 10:13:35,l,8.0,0.0,50.0,-50.0
10170.0,2017-01-20 10:33:34,l,12.0,200.0,100.0,100.0
10165.0,2017-01-20 10:33:41,l,16.0,-300.0,100.0,-400.0
10175.0,2017-01-20 10:58:52,l,20.0,800.0,100.0,700.0
10200.0,2017-01-20 11:06:36,l,24.0,2500.0,100.0,2400.0
10195.0,2017-01-20 11:11:20,l,28.0,-600.0,100.0,-700.0
10195.0,2017-01-20 11:11:46,l,27.0,0.0,25.0,-25.0
10195.0,2017-01-20 11:11:46,l,24.0,0.0,75.0,-75.0
10185.0,2017-01-20 11:13:12,l,28.0,-1200.0,100.0,-1300.0
10295.0,2017-01-20 13:45:57,l,30.0,15400.0,50.0,15350.0
10295.0,2017-01-20 13:45:57,l,32.0,0.0,50.0,-50.0
10290.0,2017-01-20 13:46:11,l,28.0,-800.0,100.0,-900.0
10330.0,2017-01-20 13:53:53,l,36.0,5600.0,200.0,5400.0
10325.0,2017-01-20 13:54:14,l,28.0,-900.0,200.0,-1100.0
10330.0,2017-01-20 13:58:22,l,30.0,700.0,50.0,650.0
10330.0,2017-01-20 13:58:23,l,32.0,0.0,50.0,-50.0
10330.0,2017-01-20 13:58:23,l,33.0,0.0,25.0,-25.0
10330.0,2017-01-20 13:58:23,l,40.0,0.0,175.0,-175.0
10335.0,2017-01-20 14:00:15,l,44.0,1000.0,100.0,900.0
10265.0,2017-01-20 14:59:00,l,44.0,-15400.0,0.0,-15400.0
