C,stockdate,symbol,totalposition,profit,comm,equity
7258.0,2017-01-16 23:59:00,oi,19.0,,,
7300.0,2017-01-17 14:59:00,oi,19.0,7980.0,0.0,7980.0
7224.0,2017-01-18 09:25:47,OI,18.0,-14440.0,20.0,-14460.0
7224.0,2017-01-18 09:25:47,OI,17.0,0.0,20.0,-20.0
7224.0,2017-01-18 09:25:47,OI,16.0,0.0,20.0,-20.0
7202.0,2017-01-18 09:26:47,OI,14.0,-3520.0,40.0,-3560.0
7202.0,2017-01-18 09:28:47,OI,11.0,0.0,60.0,-60.0
7212.0,2017-01-18 09:45:47,OI,10.0,1100.0,20.0,1080.0
7212.0,2017-01-18 09:45:47,OI,8.0,0.0,40.0,-40.0
7218.0,2017-01-18 09:49:47,OI,7.0,480.0,20.0,460.0
7218.0,2017-01-18 09:49:47,OI,6.0,0.0,20.0,-20.0
7218.0,2017-01-18 09:49:47,OI,3.0,0.0,60.0,-60.0
7234.0,2017-01-18 14:59:00,OI,3.0,480.0,0.0,480.0
7270.0,2017-01-19 10:50:03,OI,4.0,1080.0,20.0,1060.0
7270.0,2017-01-19 10:50:03,OI,5.0,0.0,20.0,-20.0
7252.0,2017-01-19 14:59:00,OI,5.0,-900.0,0.0,-900.0
7192.0,2017-01-20 09:20:53,OI,0.0,-3000.0,100.0,-3100.0
7192.0,2017-01-20 09:20:53,OI,4.0,0.0,80.0,-80.0
7192.0,2017-01-20 09:20:53,OI,1.0,0.0,60.0,-60.0
7192.0,2017-01-20 09:20:53,OI,2.0,0.0,20.0,-20.0
7200.0,2017-01-20 09:22:46,OI,-1.0,160.0,60.0,100.0
7200.0,2017-01-20 09:22:46,OI,-3.0,-0.0,40.0,-40.0
7200.0,2017-01-20 09:26:46,OI,-8.0,-0.0,100.0,-100.0
7208.0,2017-01-20 09:53:57,OI,-6.0,-640.0,40.0,-680.0
7208.0,2017-01-20 09:53:57,OI,-5.0,-0.0,20.0,-20.0
7208.0,2017-01-20 09:53:57,OI,-3.0,-0.0,40.0,-40.0
7212.0,2017-01-20 11:16:12,OI,-5.0,-120.0,40.0,-160.0
7212.0,2017-01-20 11:16:12,OI,-6.0,-0.0,20.0,-20.0
7212.0,2017-01-20 11:16:12,OI,-7.0,-0.0,20.0,-20.0
7212.0,2017-01-20 11:16:12,OI,-8.0,-0.0,20.0,-20.0
7194.0,2017-01-20 14:59:00,OI,-8.0,1440.0,0.0,1440.0
