C,stockdate,symbol,totalposition,profit,comm,equity
0.0,2017-01-16 23:59:00,ag,31.0,,,
4123.0,2017-01-17 09:00:12,ag,26.0,1917195.0,100.0,1917095.0
4123.0,2017-01-17 09:00:12,ag,25.0,0.0,20.0,-20.0
4127.0,2017-01-17 09:01:12,ag,28.0,1500.0,60.0,1440.0
4127.0,2017-01-17 09:01:15,ag,31.0,0.0,60.0,-60.0
4132.0,2017-01-17 10:12:43,ag,28.0,2325.0,60.0,2265.0
4132.0,2017-01-17 10:12:43,ag,25.0,0.0,60.0,-60.0
4133.0,2017-01-17 10:13:54,ag,27.0,375.0,40.0,335.0
4133.0,2017-01-17 10:13:54,ag,28.0,0.0,20.0,-20.0
4133.0,2017-01-17 10:13:54,ag,30.0,0.0,40.0,-40.0
4133.0,2017-01-17 10:13:54,ag,31.0,0.0,20.0,-20.0
4130.0,2017-01-17 10:31:43,ag,30.0,-1395.0,20.0,-1415.0
4130.0,2017-01-17 10:31:43,ag,29.0,0.0,20.0,-20.0
4130.0,2017-01-17 10:31:43,ag,25.0,0.0,80.0,-80.0
4130.0,2017-01-17 10:33:12,ag,31.0,0.0,120.0,-120.0
4129.0,2017-01-17 11:21:43,ag,25.0,-465.0,120.0,-585.0
4151.0,2017-01-17 13:43:47,ag,26.0,8250.0,20.0,8230.0
4151.0,2017-01-17 13:43:47,ag,31.0,0.0,100.0,-100.0
4150.0,2017-01-17 13:44:11,ag,25.0,-465.0,120.0,-585.0
4149.0,2017-01-17 13:47:14,ag,29.0,-375.0,80.0,-455.0
4149.0,2017-01-17 13:47:14,ag,30.0,0.0,20.0,-20.0
4149.0,2017-01-17 13:47:14,ag,31.0,0.0,20.0,-20.0
4150.0,2017-01-17 13:51:49,ag,37.0,465.0,120.0,345.0
4148.0,2017-01-17 13:52:09,ag,36.0,-1110.0,20.0,-1130.0
4148.0,2017-01-17 13:52:09,ag,31.0,0.0,100.0,-100.0
4160.0,2017-01-17 14:01:03,ag,33.0,5580.0,40.0,5540.0
4160.0,2017-01-17 14:01:03,ag,37.0,0.0,80.0,-80.0
4145.0,2017-01-17 14:32:51,ag,40.0,-8325.0,60.0,-8385.0
4145.0,2017-01-17 14:33:42,ag,37.0,0.0,60.0,-60.0
4146.0,2017-01-17 14:34:49,ag,43.0,555.0,120.0,435.0
