C,stockdate,symbol,totalposition,profit,comm,equity
0.0,2017-01-11 15:04:00,jm,0.0,,,
1221.5,2017-01-17 14:59:00,jm,0.0,0.0,0.0,0.0
1224.0,2017-01-18 14:59:00,jm,0.0,0.0,0.0,0.0
1234.0,2017-01-19 14:59:00,jm,0.0,0.0,0.0,0.0
1207.5,2017-01-20 14:20:47,jm,-2.0,-0.0,60.0,-60.0
1207.5,2017-01-20 14:20:47,jm,-3.0,-0.0,30.0,-30.0
1207.5,2017-01-20 14:21:15,jm,-2.0,-0.0,30.0,-30.0
1207.5,2017-01-20 14:21:15,jm,-1.0,-0.0,30.0,-30.0
1207.5,2017-01-20 14:21:15,jm,0.0,-0.0,30.0,-30.0
1207.0,2017-01-20 14:41:46,jm,-1.0,-0.0,30.0,-30.0
1207.0,2017-01-20 14:41:46,jm,-2.0,-0.0,30.0,-30.0
1207.0,2017-01-20 14:41:47,jm,-3.0,-0.0,30.0,-30.0
1207.5,2017-01-20 14:42:47,jm,-1.0,-90.0,60.0,-150.0
1207.5,2017-01-20 14:42:47,jm,0.0,-0.0,30.0,-30.0
1186.0,2017-01-20 14:58:15,jm,-2.0,-0.0,60.0,-60.0
1186.0,2017-01-20 14:58:15,jm,-3.0,-0.0,30.0,-30.0
1179.0,2017-01-20 14:59:00,jm,-3.0,1260.0,0.0,1260.0
