C,stockdate,symbol,totalposition,profit,comm,equity
0.0,2017-01-13 15:04:00,al,0.0,,,
13380.0,2017-01-18 10:31:17,al,3.0,0.0,75.0,-75.0
13325.0,2017-01-18 13:49:46,al,0.0,-825.0,75.0,-900.0
13325.0,2017-01-18 13:49:46,al,-2.0,0.0,50.0,-50.0
13325.0,2017-01-18 13:49:46,al,-3.0,-0.0,25.0,-25.0
13340.0,2017-01-18 13:50:30,al,-1.0,-225.0,50.0,-275.0
13340.0,2017-01-18 13:50:30,al,0.0,-0.0,25.0,-25.0
13340.0,2017-01-18 13:50:30,al,1.0,0.0,25.0,-25.0
13340.0,2017-01-18 13:50:30,al,2.0,0.0,25.0,-25.0
13340.0,2017-01-18 13:50:30,al,3.0,0.0,25.0,-25.0
13365.0,2017-01-18 13:57:55,al,4.0,375.0,25.0,350.0
13365.0,2017-01-18 13:57:55,al,5.0,0.0,25.0,-25.0
13365.0,2017-01-18 13:57:55,al,6.0,0.0,25.0,-25.0
13360.0,2017-01-18 13:58:10,al,4.0,-150.0,50.0,-200.0
13360.0,2017-01-18 13:58:10,al,3.0,0.0,25.0,-25.0
13380.0,2017-01-18 14:13:36,al,6.0,300.0,75.0,225.0
13370.0,2017-01-18 14:20:13,al,7.0,-300.0,25.0,-325.0
13370.0,2017-01-18 14:20:19,al,9.0,0.0,50.0,-50.0
13360.0,2017-01-18 14:24:46,al,8.0,-450.0,25.0,-475.0
13360.0,2017-01-18 14:24:46,al,5.0,0.0,75.0,-75.0
13360.0,2017-01-18 14:24:46,al,3.0,0.0,50.0,-50.0
13325.0,2017-01-18 14:57:46,al,0.0,-525.0,75.0,-600.0
13325.0,2017-01-18 14:57:46,al,-3.0,0.0,75.0,-75.0
13330.0,2017-01-18 14:58:07,al,0.0,-75.0,75.0,-150.0
13330.0,2017-01-18 14:58:07,al,2.0,0.0,50.0,-50.0
13330.0,2017-01-18 14:58:08,al,3.0,0.0,25.0,-25.0
13335.0,2017-01-18 14:59:00,al,3.0,75.0,0.0,75.0
13335.0,2017-01-19 10:11:24,al,6.0,0.0,75.0,-75.0
13335.0,2017-01-19 10:57:46,al,3.0,0.0,75.0,-75.0
13335.0,2017-01-19 10:57:46,al,0.0,0.0,75.0,-75.0
13340.0,2017-01-19 10:59:47,al,6.0,0.0,150.0,-150.0
13360.0,2017-01-19 11:16:13,al,7.0,600.0,25.0,575.0
13360.0,2017-01-19 11:16:14,al,9.0,0.0,50.0,-50.0
13360.0,2017-01-19 11:21:04,al,7.0,0.0,50.0,-50.0
13360.0,2017-01-19 11:21:04,al,6.0,0.0,25.0,-25.0
13360.0,2017-01-19 11:21:04,al,3.0,0.0,75.0,-75.0
13370.0,2017-01-19 13:32:11,al,9.0,150.0,150.0,0.0
13340.0,2017-01-19 13:53:45,al,0.0,-1350.0,225.0,-1575.0
13340.0,2017-01-19 13:53:45,al,-3.0,0.0,75.0,-75.0
13345.0,2017-01-19 13:54:25,al,0.0,-75.0,75.0,-150.0
13345.0,2017-01-19 13:54:25,al,9.0,0.0,225.0,-225.0
13345.0,2017-01-19 13:58:02,al,6.0,0.0,75.0,-75.0
13345.0,2017-01-19 13:58:02,al,5.0,0.0,25.0,-25.0
13345.0,2017-01-19 13:58:02,al,0.0,0.0,125.0,-125.0
13345.0,2017-01-19 13:58:02,al,-1.0,0.0,25.0,-25.0
13345.0,2017-01-19 13:58:02,al,-3.0,-0.0,50.0,-50.0
13335.0,2017-01-19 14:48:46,al,-6.0,150.0,75.0,75.0
13335.0,2017-01-19 14:49:15,al,-3.0,-0.0,75.0,-75.0
13355.0,2017-01-19 14:59:00,al,-3.0,-300.0,0.0,-300.0
13380.0,2017-01-20 10:41:14,al,-1.0,-375.0,50.0,-425.0
13380.0,2017-01-20 10:41:14,al,0.0,-0.0,25.0,-25.0
13380.0,2017-01-20 10:41:14,al,2.0,0.0,50.0,-50.0
13380.0,2017-01-20 10:41:14,al,3.0,0.0,25.0,-25.0
13385.0,2017-01-20 10:58:54,al,4.0,75.0,25.0,50.0
13390.0,2017-01-20 10:59:02,al,13.0,100.0,225.0,-125.0
13390.0,2017-01-20 10:59:04,al,15.0,0.0,50.0,-50.0
13400.0,2017-01-20 11:02:11,al,18.0,750.0,75.0,675.0
13405.0,2017-01-20 13:31:08,al,20.0,450.0,50.0,400.0
13405.0,2017-01-20 13:31:08,al,22.0,0.0,50.0,-50.0
13405.0,2017-01-20 13:31:08,al,24.0,0.0,50.0,-50.0
13365.0,2017-01-20 14:43:45,al,23.0,-4800.0,25.0,-4825.0
13365.0,2017-01-20 14:43:45,al,21.0,0.0,50.0,-50.0
13365.0,2017-01-20 14:43:45,al,19.0,0.0,50.0,-50.0
13365.0,2017-01-20 14:43:45,al,18.0,0.0,25.0,-25.0
13370.0,2017-01-20 14:44:31,al,24.0,450.0,150.0,300.0
13355.0,2017-01-20 14:53:16,al,18.0,-1800.0,150.0,-1950.0
13335.0,2017-01-20 14:59:00,al,18.0,-1800.0,0.0,-1800.0
