C,stockdate,symbol,totalposition,profit,comm,equity
1306.0,2017-01-16 23:59:00,fg,8.0,,,
1292.0,2017-01-17 10:11:12,FG,7.0,-2240.0,10.0,-2250.0
1292.0,2017-01-17 10:11:12,FG,6.0,0.0,10.0,-10.0
1292.0,2017-01-17 10:11:12,FG,5.0,0.0,10.0,-10.0
1292.0,2017-01-17 10:11:12,FG,4.0,0.0,10.0,-10.0
1292.0,2017-01-17 10:11:12,FG,3.0,0.0,10.0,-10.0
1292.0,2017-01-17 10:11:12,FG,2.0,0.0,10.0,-10.0
1292.0,2017-01-17 10:11:12,FG,1.0,0.0,10.0,-10.0
1292.0,2017-01-17 10:11:12,FG,0.0,0.0,10.0,-10.0
1282.0,2017-01-17 13:34:44,FG,-6.0,-0.0,60.0,-60.0
1282.0,2017-01-17 13:34:44,FG,-8.0,-0.0,20.0,-20.0
1282.0,2017-01-17 13:34:44,FG,-1.0,-0.0,70.0,-70.0
1282.0,2017-01-17 13:34:44,FG,-3.0,-0.0,20.0,-20.0
1283.0,2017-01-17 13:35:37,FG,-7.0,-60.0,40.0,-100.0
1283.0,2017-01-17 13:35:37,FG,-6.0,-0.0,10.0,-10.0
1283.0,2017-01-17 13:35:39,FG,-5.0,-0.0,10.0,-10.0
1283.0,2017-01-17 13:35:41,FG,-4.0,-0.0,10.0,-10.0
1283.0,2017-01-17 13:35:45,FG,-2.0,-0.0,20.0,-20.0
1283.0,2017-01-17 13:35:45,FG,0.0,-0.0,20.0,-20.0
1286.0,2017-01-17 13:41:44,FG,-8.0,0.0,80.0,-80.0
1286.0,2017-01-17 13:41:44,FG,-1.0,-0.0,70.0,-70.0
1286.0,2017-01-17 13:41:44,FG,-2.0,-0.0,10.0,-10.0
1286.0,2017-01-17 13:41:44,FG,-4.0,-0.0,20.0,-20.0
1286.0,2017-01-17 13:41:44,FG,-7.0,-0.0,30.0,-30.0
1295.0,2017-01-17 14:59:00,FG,-7.0,-1260.0,0.0,-1260.0
