stockdate,C,CZL,totalposition,profit,profit_ZL,comm,equity,equity_ZL
2017-02-10 13:54:00,86990.0,86800.0,5.0,,,,,
2017-02-10 13:55:00,87010.0,86820.0,2.0,100.0,100.0,60.0,40.0,40.0
2017-02-10 13:57:00,86970.0,86770.0,5.0,-80.0,-100.0,60.0,-140.0,-160.0
2017-02-10 13:58:00,87010.0,86820.0,5.0,200.0,250.0,0.0,200.0,250.0
2017-02-10 14:12:00,86890.0,86690.0,7.0,-600.0,-650.0,40.0,-640.0,-690.0
2017-02-10 14:20:00,87050.0,86860.0,9.0,1120.0,1190.0,40.0,1080.0,1150.0
2017-02-10 14:23:00,86990.0,86800.0,12.0,-540.0,-540.0,60.0,-600.0,-600.0
2017-02-10 14:25:00,87060.0,86870.0,14.0,840.0,840.0,40.0,800.0,800.0
2017-02-10 14:26:00,87060.0,86870.0,16.0,0.0,0.0,40.0,-40.0,-40.0
2017-02-10 14:27:00,87030.0,86840.0,12.0,-480.0,-480.0,80.0,-560.0,-560.0
2017-02-10 14:34:00,86940.0,86750.0,14.0,-1080.0,-1080.0,40.0,-1120.0,-1120.0
2017-02-10 14:35:00,86960.0,86770.0,12.0,280.0,280.0,40.0,240.0,240.0
2017-02-10 14:39:00,86930.0,86730.0,14.0,-360.0,-480.0,40.0,-400.0,-520.0
2017-02-10 14:51:00,86960.0,86770.0,16.0,420.0,560.0,40.0,380.0,520.0
2017-02-10 14:52:00,86980.0,86790.0,21.0,320.0,320.0,100.0,220.0,220.0
2017-02-10 14:59:00,86940.0,86750.0,21.0,-840.0,-840.0,0.0,-840.0,-840.0
2017-02-13 10:07:00,89140.0,88930.0,23.0,46200.0,45780.0,40.0,46160.0,45740.0
2017-02-13 14:59:00,89340.0,89120.0,23.0,4600.0,4370.0,0.0,4600.0,4370.0
2017-02-13 14:59:00,89340.0,89120.0,23.0,0.0,0.0,0.0,0.0,0.0
2017-02-14 14:59:00,90480.0,90260.0,23.0,26220.0,26220.0,0.0,26220.0,26220.0
2017-02-15 14:59:00,90040.0,89810.0,23.0,-10120.0,-10350.0,0.0,-10120.0,-10350.0
2017-02-15 14:59:00,90040.0,89810.0,23.0,0.0,0.0,0.0,0.0,0.0
2017-02-16 09:24:00,90720.0,90470.0,26.0,15640.0,15180.0,60.0,15580.0,15120.0
2017-02-16 14:45:00,90660.0,90410.0,23.0,-1560.0,-1560.0,60.0,-1620.0,-1620.0
2017-02-16 14:49:00,90540.0,90290.0,19.0,-2760.0,-2760.0,80.0,-2840.0,-2840.0
2017-02-16 14:51:00,90780.0,90530.0,12.0,4560.0,4560.0,140.0,4420.0,4420.0
2017-02-16 14:52:00,90760.0,90510.0,7.0,-240.0,-240.0,100.0,-340.0,-340.0
2017-02-16 14:54:00,90750.0,90490.0,5.0,-70.0,-140.0,40.0,-110.0,-180.0
2017-02-16 14:55:00,90700.0,90450.0,7.0,-250.0,-200.0,40.0,-290.0,-240.0
2017-02-16 14:57:00,90340.0,90100.0,5.0,-2520.0,-2450.0,40.0,-2560.0,-2490.0
2017-02-16 14:58:00,90610.0,90350.0,7.0,1350.0,1250.0,40.0,1310.0,1210.0
2017-02-16 14:59:00,90660.0,90400.0,0.0,350.0,350.0,140.0,210.0,210.0
