profit,comm,equity,day
,,,20170213
-520.0,0.0,-520.0,20170214
-1170.0,130.0,-1300.0,20170215
-20680.0,3620.0,-24300.0,20170216
-400.0,1580.0,-1980.0,20170217
26520.0,390.0,26130.0,20170220
