stockdate,C,CZL,totalposition,profit,profit_ZL,comm,equity,equity_ZL
2016-10-11 14:59:00,7553.0,7662.0,37.0,,,,,
2016-10-12 14:59:00,7568.0,7674.0,37.0,2775.0,2220.0,0.0,2775.0,2220.0
2016-10-12 14:59:00,7568.0,7674.0,37.0,0.0,0.0,0.0,0.0,0.0
2016-10-13 09:59:00,7459.0,7562.0,0.0,-20165.0,-20720.0,370.0,-20535.0,-21090.0
2016-10-13 14:59:00,7422.0,7527.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-14 14:59:00,7411.0,7518.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-17 14:59:00,7495.0,7602.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18 14:59:00,7715.0,7822.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18 14:59:00,7715.0,7822.0,6.0,0.0,0.0,60.0,-60.0,-60.0
2016-10-19 14:59:00,7770.0,7874.0,6.0,1650.0,1560.0,0.0,1650.0,1560.0
2016-10-20 14:59:00,7710.0,7815.0,6.0,-1800.0,-1770.0,0.0,-1800.0,-1770.0
2016-10-21 09:29:00,7671.0,7776.0,0.0,-1170.0,-1170.0,60.0,-1230.0,-1230.0
2016-10-21 14:59:54,7770.0,7877.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24 14:59:00,7887.0,7993.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25 14:59:00,8132.0,8246.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25 14:59:00,8132.0,8246.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26 14:59:00,8058.0,8172.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-26 14:59:00,8058.0,8172.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27 14:59:00,7984.0,8099.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-27 14:59:00,7984.0,8099.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28 14:59:00,8290.0,8407.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28 14:59:00,8290.0,8407.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31 14:59:00,8598.0,8733.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31 14:59:00,8598.0,8733.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01 14:59:00,8545.0,8672.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-01 14:59:00,8545.0,8672.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02 14:59:00,8302.0,8428.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-03 14:59:00,8371.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03 14:59:00,8371.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-04 14:59:57,8147.0,8274.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-04 14:59:57,8147.0,8274.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07 14:59:00,8148.0,8273.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2016-11-08 14:59:00,8401.0,8536.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09 09:29:00,8560.0,8689.0,6.0,0.0,0.0,60.0,-60.0,-60.0
2016-11-09 14:59:00,8665.0,8808.0,6.0,3150.0,3570.0,0.0,3150.0,3570.0
2016-11-09 14:59:00,8665.0,8808.0,6.0,0.0,0.0,0.0,0.0,0.0
2016-11-10 14:59:00,8760.0,8909.0,6.0,2850.0,3030.0,0.0,2850.0,3030.0
2016-11-11 14:59:00,8949.0,9070.0,6.0,5670.0,4830.0,0.0,5670.0,4830.0
2016-11-11 14:59:00,8949.0,9070.0,0.0,0.0,0.0,60.0,-60.0,-60.0
2016-11-14 14:59:00,8520.0,8663.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-14 14:59:00,8520.0,8663.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15 14:59:00,8414.0,8556.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-16 14:59:00,8406.0,8553.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-17 14:59:00,8369.0,8512.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-17 14:59:00,8369.0,8512.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18 09:59:00,8219.0,8352.0,-6.0,-0.0,-0.0,60.0,-60.0,-60.0
2016-11-18 14:59:54,8168.0,8308.0,-6.0,1530.0,1320.0,0.0,1530.0,1320.0
2016-11-18 14:59:54,8168.0,8308.0,-6.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-21 09:29:00,8286.0,8449.0,0.0,-3540.0,-4230.0,60.0,-3600.0,-4290.0
2016-11-21 14:59:00,8368.0,8515.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 14:59:00,8612.0,8747.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 14:59:00,8612.0,8747.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23 14:59:00,8443.0,8514.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-24 14:59:00,8407.0,8464.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-24 14:59:00,8407.0,8464.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25 14:59:00,8333.0,8396.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-25 14:59:00,8333.0,8396.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28 13:59:00,8531.0,8547.0,31.0,0.0,0.0,310.0,-310.0,-310.0
2016-11-28 14:59:00,8503.0,8478.0,31.0,-4340.0,-10695.0,0.0,-4340.0,-10695.0
2016-11-29 09:29:00,8392.0,8353.0,0.0,-17205.0,-19375.0,310.0,-17515.0,-19685.0
2016-11-29 09:59:00,8383.0,8353.0,-6.0,-0.0,0.0,60.0,-60.0,-60.0
2016-11-29 10:14:00,8355.0,8328.0,-37.0,840.0,750.0,310.0,530.0,440.0
2016-11-29 14:59:00,8319.0,8361.0,-37.0,6660.0,-6105.0,0.0,6660.0,-6105.0
2016-11-30 14:59:00,8138.0,8187.0,-37.0,33485.0,32190.0,0.0,33485.0,32190.0
2016-11-30 14:59:00,8138.0,8187.0,-37.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-12-01 09:29:00,8295.0,8286.0,0.0,-29045.0,-18315.0,370.0,-29415.0,-18685.0
2016-12-01 14:59:00,8332.0,8330.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01 14:59:00,8332.0,8330.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02 09:29:00,8513.0,8536.0,12.0,0.0,0.0,120.0,-120.0,-120.0
2016-12-02 14:59:00,8466.0,8498.0,12.0,-2820.0,-2280.0,0.0,-2820.0,-2280.0
2016-12-02 14:59:00,8466.0,8498.0,12.0,0.0,0.0,0.0,0.0,0.0
2016-12-05 14:59:00,8823.0,8875.0,12.0,21420.0,22620.0,0.0,21420.0,22620.0
2016-12-05 14:59:00,8823.0,8875.0,12.0,0.0,0.0,0.0,0.0,0.0
2016-12-06 14:59:00,8892.0,8934.0,12.0,4140.0,3540.0,0.0,4140.0,3540.0
2016-12-07 14:59:00,9268.0,9315.0,12.0,22560.0,22860.0,0.0,22560.0,22860.0
2016-12-07 14:59:00,9268.0,9315.0,12.0,0.0,0.0,0.0,0.0,0.0
2016-12-08 14:59:00,9219.0,9266.0,12.0,-2940.0,-2940.0,0.0,-2940.0,-2940.0
2016-12-08 14:59:00,9219.0,9266.0,12.0,0.0,0.0,0.0,0.0,0.0
