stockdate,C,CZL,totalposition,profit,profit_ZL,comm,equity,equity_ZL
2016-10-11 09:29:00,6432.0,6408.0,22.0,,,,,
2016-10-11 14:59:00,6464.0,6438.0,22.0,7040.0,6600.0,0.0,7040.0,6600.0
2016-10-12 14:59:00,6420.0,6394.0,22.0,-9680.0,-9680.0,0.0,-9680.0,-9680.0
2016-10-13 13:59:00,6356.0,6326.0,-22.0,-14080.0,-14960.0,880.0,-14960.0,-15840.0
2016-10-13 14:59:00,6344.0,6314.0,-22.0,2640.0,2640.0,0.0,2640.0,2640.0
2016-10-14 14:59:00,6410.0,6382.0,-22.0,-14520.0,-14960.0,0.0,-14520.0,-14960.0
2016-10-14 14:59:00,6410.0,6382.0,-22.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-17 09:29:00,6610.0,6584.0,15.0,-44000.0,-44440.0,740.0,-44740.0,-45180.0
2016-10-17 09:59:00,6612.0,6586.0,22.0,300.0,300.0,140.0,160.0,160.0
2016-10-17 14:59:00,6648.0,6620.0,22.0,7920.0,7480.0,0.0,7920.0,7480.0
2016-10-18 14:59:00,6652.0,6624.0,22.0,880.0,880.0,0.0,880.0,880.0
2016-10-19 14:59:00,6712.0,6686.0,22.0,13200.0,13640.0,0.0,13200.0,13640.0
2016-10-19 14:59:00,6712.0,6686.0,22.0,0.0,0.0,0.0,0.0,0.0
2016-10-20 14:59:00,6662.0,6630.0,22.0,-11000.0,-12320.0,0.0,-11000.0,-12320.0
2016-10-20 14:59:00,6662.0,6630.0,22.0,0.0,0.0,0.0,0.0,0.0
2016-10-21 09:29:00,6576.0,6540.0,-0.0,-18920.0,-19800.0,440.0,-19360.0,-20240.0
2016-10-21 14:59:00,6604.0,6572.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-21 14:59:00,6604.0,6572.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-10-24 09:59:00,6662.0,6626.0,4.0,-0.0,-0.0,80.0,-80.0,-80.0
2016-10-24 10:14:00,6660.0,6626.0,11.0,-80.0,0.0,140.0,-220.0,-140.0
2016-10-24 10:59:00,6684.0,6650.0,18.0,2640.0,2640.0,140.0,2500.0,2500.0
2016-10-24 11:29:00,6684.0,6650.0,22.0,0.0,0.0,80.0,-80.0,-80.0
2016-10-24 14:59:00,6750.0,6714.0,22.0,14520.0,14080.0,0.0,14520.0,14080.0
2016-10-24 14:59:00,6750.0,6714.0,22.0,0.0,0.0,0.0,0.0,0.0
2016-10-25 14:59:00,6750.0,6710.0,22.0,0.0,-880.0,0.0,0.0,-880.0
2016-10-26 14:59:00,6846.0,6806.0,22.0,21120.0,21120.0,0.0,21120.0,21120.0
2016-10-27 14:59:00,6750.0,6710.0,22.0,-21120.0,-21120.0,0.0,-21120.0,-21120.0
2016-10-27 14:59:00,6750.0,6710.0,22.0,0.0,0.0,0.0,0.0,0.0
2016-10-28 09:59:00,6768.0,6728.0,18.0,3960.0,3960.0,80.0,3880.0,3880.0
2016-10-28 14:59:00,6798.0,6758.0,18.0,5400.0,5400.0,0.0,5400.0,5400.0
2016-10-31 09:29:00,6734.0,6692.0,-0.0,-11520.0,-11880.0,360.0,-11880.0,-12240.0
2016-10-31 11:29:00,6776.0,6734.0,4.0,-0.0,-0.0,80.0,-80.0,-80.0
2016-10-31 14:59:00,6744.0,6700.0,4.0,-1280.0,-1360.0,0.0,-1280.0,-1360.0
2016-10-31 14:59:00,6744.0,6700.0,4.0,0.0,0.0,0.0,0.0,0.0
2016-11-01 09:29:00,6726.0,6684.0,-4.0,-720.0,-640.0,160.0,-880.0,-800.0
2016-11-01 10:14:00,6788.0,6746.0,4.0,-2480.0,-2480.0,160.0,-2640.0,-2640.0
2016-11-01 10:59:00,6790.0,6748.0,15.0,80.0,80.0,220.0,-140.0,-140.0
2016-11-01 11:29:00,6776.0,6734.0,22.0,-2100.0,-2100.0,140.0,-2240.0,-2240.0
2016-11-01 14:29:00,6734.0,6692.0,7.0,-9240.0,-9240.0,300.0,-9540.0,-9540.0
2016-11-01 14:59:00,6704.0,6664.0,-7.0,-2100.0,-1960.0,280.0,-2380.0,-2240.0
2016-11-02 09:59:00,6640.0,6598.0,-22.0,4480.0,4620.0,300.0,4180.0,4320.0
2016-11-02 14:59:00,6658.0,6616.0,-22.0,-3960.0,-3960.0,0.0,-3960.0,-3960.0
2016-11-03 14:59:00,6654.0,6612.0,-22.0,880.0,880.0,0.0,880.0,880.0
2016-11-04 14:59:00,6608.0,6564.0,-22.0,10120.0,10560.0,0.0,10120.0,10560.0
2016-11-07 10:59:00,6684.0,6638.0,-15.0,-16720.0,-16280.0,140.0,-16860.0,-16420.0
2016-11-07 13:59:00,6696.0,6650.0,-7.0,-1800.0,-1800.0,160.0,-1960.0,-1960.0
2016-11-07 14:29:00,6698.0,6652.0,7.0,-140.0,-140.0,280.0,-420.0,-420.0
2016-11-07 14:59:00,6700.0,6654.0,15.0,140.0,140.0,160.0,-20.0,-20.0
2016-11-08 10:59:00,6712.0,6666.0,22.0,1800.0,1800.0,140.0,1660.0,1660.0
2016-11-08 14:59:00,6788.0,6742.0,22.0,16720.0,16720.0,0.0,16720.0,16720.0
2016-11-09 14:59:00,6700.0,6654.0,22.0,-19360.0,-19360.0,0.0,-19360.0,-19360.0
2016-11-09 14:59:00,6700.0,6654.0,22.0,0.0,0.0,0.0,0.0,0.0
2016-11-10 09:59:00,6674.0,6626.0,-15.0,-5720.0,-6160.0,740.0,-6460.0,-6900.0
2016-11-10 10:14:00,6700.0,6654.0,-22.0,-3900.0,-4200.0,140.0,-4040.0,-4340.0
2016-11-10 13:59:00,6768.0,6722.0,-15.0,-14960.0,-14960.0,140.0,-15100.0,-15100.0
2016-11-10 14:29:00,6778.0,6736.0,-0.0,-1500.0,-2100.0,300.0,-1800.0,-2400.0
2016-11-10 14:59:00,6766.0,6724.0,22.0,0.0,0.0,440.0,-440.0,-440.0
2016-11-10 14:59:00,6766.0,6724.0,-0.0,0.0,0.0,440.0,-440.0,-440.0
2016-11-11 14:59:00,6842.0,6808.0,22.0,-0.0,-0.0,440.0,-440.0,-440.0
2016-11-11 14:59:00,6842.0,6808.0,22.0,0.0,0.0,0.0,0.0,0.0
2016-11-14 09:29:00,6622.0,6580.0,-11.0,-48400.0,-50160.0,660.0,-49060.0,-50820.0
2016-11-14 09:59:00,6652.0,6610.0,-22.0,-3300.0,-3300.0,220.0,-3520.0,-3520.0
2016-11-14 14:59:00,6574.0,6534.0,-22.0,17160.0,16720.0,0.0,17160.0,16720.0
2016-11-15 14:59:00,6610.0,6578.0,-22.0,-7920.0,-9680.0,0.0,-7920.0,-9680.0
2016-11-16 10:14:00,6682.0,6652.0,-0.0,-15840.0,-16280.0,440.0,-16280.0,-16720.0
2016-11-16 14:59:00,6704.0,6666.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-17 14:59:00,6682.0,6638.0,-0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17 14:59:00,6682.0,6638.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-18 09:59:00,6650.0,6620.0,-11.0,0.0,0.0,220.0,-220.0,-220.0
2016-11-18 14:59:00,6658.0,6632.0,-11.0,-880.0,-1320.0,0.0,-880.0,-1320.0
2016-11-18 14:59:00,6658.0,6632.0,-11.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-21 09:59:00,6728.0,6710.0,4.0,-7700.0,-8580.0,300.0,-8000.0,-8880.0
2016-11-21 10:59:00,6746.0,6724.0,11.0,720.0,560.0,140.0,580.0,420.0
2016-11-21 14:59:00,6752.0,6726.0,11.0,660.0,220.0,0.0,660.0,220.0
2016-11-21 14:59:00,6752.0,6726.0,11.0,0.0,0.0,0.0,0.0,0.0
2016-11-22 14:59:00,6780.0,6734.0,11.0,3080.0,880.0,0.0,3080.0,880.0
2016-11-22 14:59:00,6780.0,6734.0,11.0,0.0,0.0,0.0,0.0,0.0
2016-11-23 14:59:00,6788.0,6824.0,11.0,880.0,9900.0,0.0,880.0,9900.0
2016-11-23 14:59:00,6788.0,6824.0,11.0,0.0,0.0,0.0,0.0,0.0
2016-11-24 14:59:00,7002.0,7042.0,11.0,23540.0,23980.0,0.0,23540.0,23980.0
2016-11-24 14:59:00,7002.0,7042.0,11.0,0.0,0.0,0.0,0.0,0.0
2016-11-25 14:59:00,7118.0,7162.0,11.0,12760.0,13200.0,0.0,12760.0,13200.0
2016-11-28 14:59:00,7160.0,7200.0,11.0,4620.0,4180.0,0.0,4620.0,4180.0
2016-11-29 14:59:00,7086.0,7120.0,11.0,-8140.0,-8800.0,0.0,-8140.0,-8800.0
2016-11-29 14:59:00,7086.0,7120.0,11.0,0.0,0.0,0.0,0.0,0.0
2016-11-30 09:29:00,7070.0,7106.0,-0.0,-1760.0,-1540.0,220.0,-1980.0,-1760.0
2016-11-30 14:59:00,7122.0,7154.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2016-11-30 14:59:00,7122.0,7154.0,4.0,-0.0,-0.0,80.0,-80.0,-80.0
2016-12-01 10:14:00,7122.0,7154.0,11.0,0.0,0.0,140.0,-140.0,-140.0
2016-12-01 14:59:00,7130.0,7162.0,11.0,880.0,880.0,0.0,880.0,880.0
2016-12-02 14:59:00,7160.0,7192.0,11.0,3300.0,3300.0,0.0,3300.0,3300.0
