2015-01-08 14:59:00,2583.0,-1.0
2015-01-08 14:59:00,2583.0,-1.0
2015-01-09 14:59:00,2561.0,-1.0
2015-01-12 14:59:00,2505.0,-1.0
2015-01-13 14:59:00,2512.0,-2.0
2015-01-14 14:59:00,2490.0,0.0
2015-01-15 09:59:00,2493.0,2.0
2015-01-15 14:59:00,2520.0,2.0
2015-01-16 14:59:00,2513.0,2.0
2015-01-19 09:59:00,2503.0,-2.0
2015-01-19 14:59:00,2518.0,-2.0
2015-01-20 09:29:00,2501.0,0.0
2015-01-20 13:59:00,2499.0,-2.0
2015-01-20 14:29:00,2498.0,-1.0
2015-01-20 14:59:00,2490.0,-2.0
2015-01-21 09:29:00,2500.0,0.0
2015-01-21 10:59:00,2506.0,-3.0
2015-01-21 11:29:00,2502.0,-3.0
2015-01-21 14:59:00,2476.0,-3.0
2015-01-22 09:29:00,2485.0,-8.0
2015-01-22 14:59:00,2483.0,-7.0
2015-01-23 10:14:00,2488.0,-6.0
2015-01-23 10:59:00,2484.0,-7.0
2015-01-23 14:59:00,2488.0,-7.0
2015-01-26 10:14:00,2482.0,-9.0
2015-01-26 13:59:00,2453.0,-10.0
2015-01-26 14:59:00,2456.0,-10.0
2015-01-27 09:59:00,2465.0,-9.0
2015-01-27 11:29:00,2465.0,-8.0
2015-01-27 14:29:00,2461.0,-8.0
2015-01-27 14:59:00,2462.0,-8.0
2015-01-28 09:29:00,2465.0,-7.0
2015-01-28 09:59:00,2466.0,-6.0
2015-01-28 10:14:00,2466.0,-4.0
2015-01-28 10:59:00,2470.0,-2.0
2015-01-28 11:29:00,2474.0,0.0
2015-01-28 14:59:00,2479.0,0.0
2015-01-29 10:14:00,2513.0,2.0
2015-01-29 14:59:00,2512.0,2.0
2015-01-30 14:59:00,2503.0,2.0
2015-02-02 09:29:00,2500.0,1.0
2015-02-02 10:14:00,2503.0,0.0
2015-02-02 14:59:00,2502.0,0.0
2015-02-03 09:29:00,2504.0,1.0
2015-02-03 10:59:00,2495.0,0.0
2015-02-03 14:29:00,2498.0,1.0
2015-02-03 14:59:00,2491.0,0.0
2015-02-04 09:29:00,2516.0,1.0
2015-02-04 09:59:00,2502.0,0.0
2015-02-04 10:14:00,2501.0,1.0
2015-02-04 10:59:00,2509.0,2.0
2015-02-04 13:59:00,2505.0,3.0
2015-02-04 14:29:00,2496.0,2.0
2015-02-04 14:59:00,2488.0,-3.0
2015-02-05 09:29:00,2499.0,0.0
2015-02-05 11:29:00,2501.0,1.0
2015-02-05 13:59:00,2498.0,2.0
2015-02-05 14:59:00,2494.0,1.0
2015-02-06 09:29:00,2510.0,2.0
2015-02-06 09:59:00,2511.0,3.0
2015-02-06 10:14:00,2511.0,8.0
2015-02-06 11:29:00,2504.0,9.0
2015-02-06 14:59:00,2516.0,11.0
2015-02-09 09:29:00,2502.0,10.0
2015-02-09 10:14:00,2497.0,5.0
2015-02-09 10:59:00,2497.0,3.0
2015-02-09 11:29:00,2495.0,1.0
2015-02-09 13:59:00,2499.0,0.0
2015-02-09 14:59:00,2501.0,0.0
2015-02-10 09:29:00,2505.0,1.0
2015-02-10 09:59:00,2514.0,3.0
2015-02-10 10:14:00,2515.0,6.0
2015-02-10 10:59:00,2514.0,8.0
