C,stockdate,symbol,totalposition,profit,comm,equity
3381.0,2017-02-16 15:04:00,RB,0.0,,,
3458.0,2017-02-17 09:43:39,rb,5.0,0.0,100.0,-100.0
3458.0,2017-02-17 09:43:39,rb,10.0,0.0,100.0,-100.0
3459.0,2017-02-17 09:45:55,rb,11.0,100.0,20.0,80.0
3459.0,2017-02-17 09:45:55,rb,14.0,0.0,60.0,-60.0
3459.0,2017-02-17 09:45:55,rb,15.0,0.0,20.0,-20.0
3459.0,2017-02-17 09:45:55,rb,18.0,0.0,60.0,-60.0
3467.0,2017-02-17 09:51:45,rb,19.0,1440.0,20.0,1420.0
3467.0,2017-02-17 09:51:45,rb,21.0,0.0,40.0,-40.0
3467.0,2017-02-17 09:51:45,rb,22.0,0.0,20.0,-20.0
3467.0,2017-02-17 09:51:45,rb,23.0,0.0,20.0,-20.0
3467.0,2017-02-17 09:51:45,rb,24.0,0.0,20.0,-20.0
3467.0,2017-02-17 09:51:45,rb,26.0,0.0,40.0,-40.0
3467.0,2017-02-17 09:51:45,rb,27.0,0.0,20.0,-20.0
3467.0,2017-02-17 09:51:45,rb,28.0,0.0,20.0,-20.0
3465.0,2017-02-17 09:53:58,rb,37.0,-560.0,180.0,-740.0
3465.0,2017-02-17 09:53:58,rb,46.0,0.0,180.0,-180.0
3469.0,2017-02-17 09:57:45,rb,50.0,1840.0,80.0,1760.0
3469.0,2017-02-17 09:57:45,rb,54.0,0.0,80.0,-80.0
3473.0,2017-02-17 14:59:00,rb,54.0,2160.0,0.0,2160.0
3486.0,2017-02-20 09:00:05,rb,52.0,7020.0,40.0,6980.0
3486.0,2017-02-20 09:00:05,rb,51.0,0.0,20.0,-20.0
3486.0,2017-02-20 09:00:05,rb,50.0,0.0,20.0,-20.0
3486.0,2017-02-20 09:00:05,rb,49.0,0.0,20.0,-20.0
3503.0,2017-02-20 09:01:12,rb,54.0,8330.0,100.0,8230.0
3535.0,2017-02-20 10:32:54,rb,58.0,17280.0,80.0,17200.0
3533.0,2017-02-20 10:33:45,rb,54.0,-1160.0,80.0,-1240.0
3536.0,2017-02-20 10:40:15,rb,58.0,1620.0,80.0,1540.0
3546.0,2017-02-20 14:59:00,rb,58.0,5800.0,0.0,5800.0
3486.0,2017-02-20 21:00:00,rb,63.0,-34800.0,100.0,-34900.0
3574.0,2017-02-21 14:10:45,rb,60.0,55440.0,60.0,55380.0
3574.0,2017-02-21 14:10:45,rb,59.0,0.0,20.0,-20.0
3571.0,2017-02-21 14:11:13,rb,63.0,-1770.0,80.0,-1850.0
3565.0,2017-02-21 14:12:43,rb,59.0,-3780.0,80.0,-3860.0
3575.0,2017-02-21 14:59:00,rb,32.0,5900.0,540.0,5360.0
3572.0,2017-02-21 14:59:43,rb,54.0,-960.0,440.0,-1400.0
3547.0,2017-02-22 09:00:12,rb,59.0,-13500.0,100.0,-13600.0
3536.0,2017-02-22 09:10:43,rb,54.0,-6490.0,100.0,-6590.0
3543.0,2017-02-22 09:22:43,rb,50.0,3780.0,80.0,3700.0
3549.0,2017-02-22 09:24:42,rb,47.0,3000.0,60.0,2940.0
3549.0,2017-02-22 09:24:42,rb,45.0,0.0,40.0,-40.0
3547.0,2017-02-22 09:26:43,rb,36.0,-900.0,180.0,-1080.0
3540.0,2017-02-22 09:28:43,rb,32.0,-2520.0,80.0,-2600.0
3541.0,2017-02-22 09:32:43,rb,29.0,320.0,60.0,260.0
3541.0,2017-02-22 09:32:43,rb,27.0,0.0,40.0,-40.0
3525.0,2017-02-22 14:59:00,rb,0.0,-4320.0,540.0,-4860.0
