C,stockdate,symbol,totalposition,profit,comm,equity
3277.0,2017-02-17 14:59:00,,,,,
3282.0,2017-02-20 14:58:00,jd,-47.0,,,
3284.0,2017-02-20 14:59:00,jd,-47.0,-470.0,0.0,-470.0
3288.0,2017-02-21 09:10:00,jd,-47.0,-940.0,0.0,-940.0
3288.0,2017-02-21 09:10:49,jd,-46.0,-0.0,10.0,-10.0
3288.0,2017-02-21 09:10:49,jd,-41.0,-0.0,50.0,-50.0
3293.0,2017-02-21 09:20:47,jd,-40.0,-1025.0,10.0,-1035.0
3293.0,2017-02-21 09:20:47,jd,-39.0,-0.0,10.0,-10.0
3293.0,2017-02-21 09:20:47,jd,-36.0,-0.0,30.0,-30.0
3293.0,2017-02-21 09:20:47,jd,-35.0,-0.0,10.0,-10.0
3293.0,2017-02-21 09:21:46,jd,-32.0,-0.0,30.0,-30.0
3295.0,2017-02-21 09:22:46,jd,-31.0,-320.0,10.0,-330.0
3295.0,2017-02-21 09:22:46,jd,-30.0,-0.0,10.0,-10.0
3295.0,2017-02-21 09:22:47,jd,-25.0,-0.0,50.0,-50.0
3297.0,2017-02-21 09:24:53,jd,-18.0,-250.0,70.0,-320.0
3297.0,2017-02-21 09:24:53,jd,-16.0,-0.0,20.0,-20.0
3295.0,2017-02-21 09:25:52,jd,0.0,160.0,160.0,0.0
3294.0,2017-02-21 09:26:53,jd,1.0,-0.0,10.0,-10.0
3294.0,2017-02-21 09:26:53,jd,7.0,0.0,60.0,-60.0
3294.0,2017-02-21 09:26:54,jd,13.0,0.0,60.0,-60.0
3294.0,2017-02-21 09:29:01,jd,19.0,0.0,60.0,-60.0
3294.0,2017-02-21 09:32:52,jd,21.0,0.0,20.0,-20.0
3294.0,2017-02-21 09:32:53,jd,25.0,0.0,40.0,-40.0
3293.0,2017-02-21 09:35:28,jd,26.0,-125.0,10.0,-135.0
3293.0,2017-02-21 09:35:34,jd,28.0,0.0,20.0,-20.0
3293.0,2017-02-21 09:38:48,jd,30.0,0.0,20.0,-20.0
3293.0,2017-02-21 09:38:48,jd,32.0,0.0,20.0,-20.0
3298.0,2017-02-21 09:43:48,jd,35.0,800.0,30.0,770.0
3296.0,2017-02-21 09:50:01,jd,37.0,-350.0,20.0,-370.0
3296.0,2017-02-21 09:50:01,jd,38.0,0.0,10.0,-10.0
3297.0,2017-02-21 09:53:55,jd,44.0,190.0,60.0,130.0
3302.0,2017-02-21 10:12:03,jd,46.0,1100.0,20.0,1080.0
3302.0,2017-02-21 10:12:09,jd,47.0,0.0,10.0,-10.0
3295.0,2017-02-21 14:59:00,jd,47.0,-1645.0,0.0,-1645.0
3315.0,2017-02-22 14:59:00,jd,47.0,4700.0,0.0,4700.0
