C,stockdate,symbol,totalposition,profit,comm,equity
1565.0,2017-02-17 14:58:00,c,-38.0,,,
1566.0,2017-02-17 14:59:00,c,-38.0,-380.0,0.0,-380.0
1573.0,2017-02-20 10:34:00,c,-38.0,-2660.0,0.0,-2660.0
1573.0,2017-02-20 10:34:49,c,-30.0,-0.0,80.0,-80.0
1577.0,2017-02-20 10:59:14,c,-23.0,-1200.0,70.0,-1270.0
1580.0,2017-02-20 11:13:33,c,-15.0,-690.0,80.0,-770.0
1579.0,2017-02-20 11:16:54,c,-12.0,150.0,30.0,120.0
1579.0,2017-02-20 11:16:56,c,-8.0,-0.0,40.0,-40.0
1583.0,2017-02-20 13:32:21,c,0.0,-320.0,80.0,-400.0
1583.0,2017-02-20 14:59:00,c,0.0,0.0,0.0,0.0
1597.0,2017-02-21 09:20:50,c,8.0,0.0,80.0,-80.0
1600.0,2017-02-21 09:38:56,c,15.0,240.0,70.0,170.0
1601.0,2017-02-21 09:51:02,c,23.0,150.0,80.0,70.0
1601.0,2017-02-21 09:54:04,c,38.0,0.0,150.0,-150.0
1597.0,2017-02-21 10:08:28,c,45.0,-1520.0,70.0,-1590.0
1598.0,2017-02-21 10:46:45,c,53.0,450.0,80.0,370.0
1586.0,2017-02-21 14:59:00,c,53.0,-6360.0,0.0,-6360.0
1595.0,2017-02-22 14:11:09,c,60.0,4770.0,70.0,4700.0
1595.0,2017-02-22 14:11:43,c,58.0,0.0,20.0,-20.0
1595.0,2017-02-22 14:11:43,c,57.0,0.0,10.0,-10.0
1595.0,2017-02-22 14:11:43,c,56.0,0.0,10.0,-10.0
1595.0,2017-02-22 14:11:43,c,55.0,0.0,10.0,-10.0
1595.0,2017-02-22 14:11:43,c,54.0,0.0,10.0,-10.0
1595.0,2017-02-22 14:11:43,c,53.0,0.0,10.0,-10.0
1596.0,2017-02-22 14:22:08,c,60.0,530.0,70.0,460.0
1598.0,2017-02-22 14:59:00,c,60.0,1200.0,0.0,1200.0
