C,stockdate,symbol,totalposition,profit,comm,equity
3653.0,2017-02-17 09:28:00,hc,4.0,,,
3730.0,2017-02-17 09:28:41,hc,8.0,3080.0,40.0,3040.0
3730.0,2017-02-17 09:28:41,hc,12.0,0.0,40.0,-40.0
3736.0,2017-02-17 09:32:40,hc,16.0,720.0,40.0,680.0
3736.0,2017-02-17 09:32:40,hc,20.0,0.0,40.0,-40.0
3725.0,2017-02-17 09:43:41,hc,24.0,-2200.0,40.0,-2240.0
3725.0,2017-02-17 09:43:41,hc,28.0,0.0,40.0,-40.0
3728.0,2017-02-17 09:45:40,hc,29.0,840.0,10.0,830.0
3728.0,2017-02-17 09:45:40,hc,31.0,0.0,20.0,-20.0
3728.0,2017-02-17 09:45:40,hc,32.0,0.0,10.0,-10.0
3728.0,2017-02-17 09:45:40,hc,33.0,0.0,10.0,-10.0
3728.0,2017-02-17 09:45:40,hc,35.0,0.0,20.0,-20.0
3728.0,2017-02-17 09:45:40,hc,36.0,0.0,10.0,-10.0
3733.0,2017-02-17 09:51:49,hc,40.0,1800.0,40.0,1760.0
3733.0,2017-02-17 09:51:49,hc,44.0,0.0,40.0,-40.0
3730.0,2017-02-17 09:54:01,hc,49.0,-1320.0,50.0,-1370.0
3730.0,2017-02-17 09:54:01,hc,54.0,0.0,50.0,-50.0
3730.0,2017-02-17 09:54:02,hc,57.0,0.0,30.0,-30.0
3730.0,2017-02-17 09:54:02,hc,60.0,0.0,30.0,-30.0
3741.0,2017-02-17 10:33:48,hc,64.0,6600.0,40.0,6560.0
3741.0,2017-02-17 10:33:48,hc,68.0,0.0,40.0,-40.0
3735.0,2017-02-17 13:36:48,hc,72.0,-4080.0,40.0,-4120.0
3735.0,2017-02-17 13:36:48,hc,76.0,0.0,40.0,-40.0
3741.0,2017-02-17 14:59:00,hc,76.0,4560.0,0.0,4560.0
3752.0,2017-02-20 10:49:44,hc,72.0,8360.0,40.0,8320.0
3752.0,2017-02-20 10:50:09,hc,76.0,0.0,40.0,-40.0
3746.0,2017-02-20 11:06:04,hc,72.0,-4560.0,40.0,-4600.0
3739.0,2017-02-20 13:34:44,hc,70.0,-5040.0,20.0,-5060.0
