C,stockdate,symbol,totalposition,profit,comm,equity
1650.5,2017-02-17 09:00:00,J,-1.0,,,
1688.5,2017-02-17 09:00:46,j,0.0,-3800.0,50.0,-3850.0
1688.5,2017-02-17 09:00:46,j,1.0,0.0,50.0,-50.0
1687.5,2017-02-17 09:01:42,j,0.0,-100.0,50.0,-150.0
1687.5,2017-02-17 09:01:42,j,-1.0,0.0,50.0,-50.0
1712.0,2017-02-20 09:28:48,j,0.0,-2450.0,50.0,-2500.0
1720.0,2017-02-20 09:38:46,j,1.0,0.0,50.0,-50.0
1759.0,2017-02-20 14:59:00,j,1.0,3900.0,0.0,3900.0
1745.5,2017-02-21 11:11:08,j,0.0,-1350.0,50.0,-1400.0
1736.0,2017-02-21 14:59:00,j,0.0,-0.0,0.0,-0.0
1685.5,2017-02-22 11:12:44,j,-1.0,-0.0,50.0,-50.0
1691.5,2017-02-22 11:13:43,j,0.0,-600.0,50.0,-650.0
1683.5,2017-02-22 11:24:43,j,-1.0,-0.0,50.0,-50.0
1666.5,2017-02-22 14:59:00,j,-1.0,1700.0,0.0,1700.0
