C,stockdate,symbol,totalposition,profit,comm,equity
2955.0,2017-02-17 09:01:00,m,-4.0,,,
2941.0,2017-02-17 09:01:46,m,0.0,560.0,40.0,520.0
2941.0,2017-02-17 09:01:46,m,2.0,0.0,20.0,-20.0
2941.0,2017-02-17 09:01:46,m,4.0,0.0,20.0,-20.0
2941.0,2017-02-17 09:01:46,m,8.0,0.0,40.0,-40.0
2941.0,2017-02-17 09:01:46,m,10.0,0.0,20.0,-20.0
2941.0,2017-02-17 09:01:46,m,12.0,0.0,20.0,-20.0
2937.0,2017-02-17 09:10:43,m,8.0,-480.0,40.0,-520.0
2937.0,2017-02-17 09:10:43,m,4.0,0.0,40.0,-40.0
2948.0,2017-02-17 09:21:40,m,0.0,440.0,40.0,400.0
2948.0,2017-02-17 09:21:40,m,-4.0,0.0,40.0,-40.0
2950.0,2017-02-17 09:26:40,m,-12.0,-80.0,80.0,-160.0
2950.0,2017-02-17 09:26:40,m,-20.0,-0.0,80.0,-80.0
2947.0,2017-02-17 09:32:41,m,-22.0,600.0,20.0,580.0
2947.0,2017-02-17 09:32:41,m,-23.0,-0.0,10.0,-10.0
2947.0,2017-02-17 09:32:41,m,-24.0,-0.0,10.0,-10.0
2947.0,2017-02-17 09:32:41,m,-25.0,-0.0,10.0,-10.0
2947.0,2017-02-17 09:32:41,m,-28.0,-0.0,30.0,-30.0
2947.0,2017-02-17 09:32:41,m,-30.0,-0.0,20.0,-20.0
2947.0,2017-02-17 09:32:41,m,-31.0,-0.0,10.0,-10.0
2947.0,2017-02-17 09:32:41,m,-32.0,-0.0,10.0,-10.0
2947.0,2017-02-17 09:32:41,m,-33.0,-0.0,10.0,-10.0
2947.0,2017-02-17 09:32:41,m,-36.0,-0.0,30.0,-30.0
2916.0,2017-02-20 14:59:00,m,-36.0,11160.0,0.0,11160.0
2942.0,2017-02-21 09:34:17,m,-32.0,-9360.0,40.0,-9400.0
2948.0,2017-02-21 09:41:53,m,-31.0,-1920.0,10.0,-1930.0
2948.0,2017-02-21 09:41:54,m,-26.0,-0.0,50.0,-50.0
2948.0,2017-02-21 09:41:54,m,-25.0,-0.0,10.0,-10.0
2948.0,2017-02-21 09:41:54,m,-24.0,-0.0,10.0,-10.0
2961.0,2017-02-21 09:45:53,m,-20.0,-3120.0,40.0,-3160.0
2964.0,2017-02-21 09:50:05,m,-18.0,-600.0,20.0,-620.0
2964.0,2017-02-21 09:50:05,m,-16.0,-0.0,20.0,-20.0
2964.0,2017-02-21 09:50:05,m,-13.0,-0.0,30.0,-30.0
2964.0,2017-02-21 09:50:05,m,-12.0,-0.0,10.0,-10.0
2960.0,2017-02-21 09:51:45,m,-4.0,480.0,80.0,400.0
2959.0,2017-02-21 09:54:07,m,11.0,40.0,150.0,-110.0
2959.0,2017-02-21 09:57:59,m,15.0,0.0,40.0,-40.0
2958.0,2017-02-21 10:07:20,m,17.0,-150.0,20.0,-170.0
