C,stockdate,symbol,totalposition,profit,comm,equity
3040.0,2017-02-16 15:04:00,ma,0.0,,,
3089.0,2017-02-17 09:00:44,MA,5.0,0.0,50.0,-50.0
3089.0,2017-02-17 09:00:44,MA,10.0,0.0,50.0,-50.0
3087.0,2017-02-17 09:01:40,MA,9.0,-200.0,10.0,-210.0
3087.0,2017-02-17 09:01:40,MA,8.0,0.0,10.0,-10.0
3087.0,2017-02-17 09:01:40,MA,7.0,0.0,10.0,-10.0
3087.0,2017-02-17 09:01:40,MA,6.0,0.0,10.0,-10.0
3087.0,2017-02-17 09:01:41,MA,3.0,0.0,30.0,-30.0
3087.0,2017-02-17 09:01:41,MA,0.0,0.0,30.0,-30.0
3081.0,2017-02-20 09:26:01,MA,1.0,-0.0,10.0,-10.0
3081.0,2017-02-20 09:26:01,MA,5.0,0.0,40.0,-40.0
3045.0,2017-02-20 10:51:45,MA,4.0,-1800.0,10.0,-1810.0
3045.0,2017-02-20 10:51:45,MA,0.0,0.0,40.0,-40.0
3045.0,2017-02-20 10:51:45,MA,-5.0,0.0,50.0,-50.0
3046.0,2017-02-20 10:52:30,MA,0.0,-50.0,50.0,-100.0
3046.0,2017-02-20 10:52:30,MA,5.0,0.0,50.0,-50.0
3043.0,2017-02-20 10:58:13,MA,0.0,-150.0,50.0,-200.0
3043.0,2017-02-20 10:58:13,MA,-5.0,0.0,50.0,-50.0
3056.0,2017-02-20 14:59:00,MA,-5.0,-650.0,0.0,-650.0
2963.0,2017-02-21 14:59:00,MA,-5.0,4650.0,0.0,4650.0
2960.0,2017-02-22 14:59:00,MA,-5.0,150.0,0.0,150.0
