C,stockdate,symbol,totalposition,profit,comm,equity
8995.0,2017-02-17 14:37:00,pp,-28.0,,,
9005.0,2017-02-17 14:38:43,pp,-26.0,-1400.0,20.0,-1420.0
9005.0,2017-02-17 14:38:43,pp,-24.0,-0.0,20.0,-20.0
9028.0,2017-02-17 14:39:41,pp,-26.0,-2760.0,20.0,-2780.0
9028.0,2017-02-17 14:39:41,pp,-28.0,-0.0,20.0,-20.0
9025.0,2017-02-17 14:45:41,pp,-27.0,420.0,10.0,410.0
9025.0,2017-02-17 14:45:41,pp,-26.0,-0.0,10.0,-10.0
9027.0,2017-02-17 14:45:44,pp,-25.0,-260.0,10.0,-270.0
9027.0,2017-02-17 14:45:44,pp,-24.0,-0.0,10.0,-10.0
9024.0,2017-02-17 14:49:40,pp,-18.0,360.0,60.0,300.0
9024.0,2017-02-17 14:49:40,pp,-12.0,-0.0,60.0,-60.0
9032.0,2017-02-17 14:51:45,pp,-9.0,-480.0,30.0,-510.0
9032.0,2017-02-17 14:51:45,pp,-6.0,-0.0,30.0,-30.0
9026.0,2017-02-17 14:52:41,pp,1.0,180.0,70.0,110.0
9026.0,2017-02-17 14:52:41,pp,2.0,0.0,10.0,-10.0
9026.0,2017-02-17 14:52:41,pp,9.0,0.0,70.0,-70.0
9026.0,2017-02-17 14:52:41,pp,10.0,0.0,10.0,-10.0
8921.0,2017-02-17 14:59:00,pp,10.0,-5250.0,0.0,-5250.0
8937.0,2017-02-20 14:59:00,pp,10.0,800.0,0.0,800.0
8778.0,2017-02-21 14:59:00,pp,-9.0,-7950.0,190.0,-8140.0
8773.0,2017-02-22 14:59:00,pp,-9.0,225.0,0.0,225.0
