C,stockdate,symbol,totalposition,profit,comm,equity
9885.0,2017-02-17 14:59:00,,,,,
9925.0,2017-02-20 14:58:00,l,-19.0,,,
9925.0,2017-02-20 14:59:00,l,-19.0,-0.0,0.0,-0.0
10010.0,2017-02-21 09:25:00,l,-19.0,-8075.0,0.0,-8075.0
10015.0,2017-02-21 09:25:44,l,-14.0,-475.0,125.0,-600.0
10015.0,2017-02-21 09:26:53,l,-7.0,-0.0,175.0,-175.0
10010.0,2017-02-21 09:27:10,l,-8.0,175.0,25.0,150.0
10010.0,2017-02-21 09:27:10,l,-12.0,-0.0,100.0,-100.0
9840.0,2017-02-21 11:10:45,l,-14.0,10200.0,50.0,10150.0
9850.0,2017-02-21 11:11:08,l,-12.0,-700.0,50.0,-750.0
9865.0,2017-02-21 11:13:13,l,-14.0,-900.0,50.0,-950.0
9785.0,2017-02-21 13:31:10,l,-17.0,5600.0,75.0,5525.0
9830.0,2017-02-21 14:59:00,l,-17.0,-3825.0,0.0,-3825.0
9850.0,2017-02-22 14:59:00,l,-17.0,-1700.0,0.0,-1700.0
