stockdate,C,totalposition,profit,comm,equity
2017-01-17 14:59:00,7040.0,20.0,,,
2017-01-18 14:59:00,7036.0,20.0,-800.0,0.0,-800.0
2017-01-19 14:59:00,7026.0,20.0,-2000.0,0.0,-2000.0
2017-01-20 09:24:00,7006.0,17.0,-4000.0,60.0,-4060.0
2017-01-20 14:59:00,7016.0,17.0,1700.0,0.0,1700.0
