stockdate,C,totalposition,profit,comm,equity
2017-01-17 14:59:00,3626.0,0.0,,,
2017-01-18 14:59:00,3619.0,0.0,-0.0,0.0,-0.0
2017-01-19 14:59:00,3548.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:59:00,3450.0,0.0,-0.0,0.0,-0.0
