stockdate,C,totalposition,profit,comm,equity
2017-01-17 14:59:00,1824.0,104.0,,,
2017-01-18 14:59:00,1850.0,104.0,27040.0,0.0,27040.0
2017-01-19 14:59:00,1847.0,104.0,-3120.0,0.0,-3120.0
2017-01-20 14:59:54,1836.0,104.0,-11440.0,0.0,-11440.0
