stockdate,C,totalposition,profit,comm,equity
2017-01-17 10:56:00,516.2,0.0,0.0,0.0,0.0
2017-01-17 10:57:00,515.6,0.0,-0.0,0.0,-0.0
2017-01-17 10:58:00,515.4,0.0,-0.0,0.0,-0.0
2017-01-17 10:59:00,511.4,0.0,-0.0,0.0,-0.0
2017-01-17 11:00:00,510.2,0.0,-0.0,0.0,-0.0
2017-01-17 11:01:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 11:02:00,509.2,0.0,-0.0,0.0,-0.0
2017-01-17 11:03:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 11:04:00,509.2,0.0,-0.0,0.0,-0.0
2017-01-17 11:05:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 11:06:00,510.8,0.0,0.0,0.0,0.0
2017-01-17 11:07:00,510.4,0.0,-0.0,0.0,-0.0
2017-01-17 11:08:00,510.8,0.0,0.0,0.0,0.0
2017-01-17 11:09:00,510.6,0.0,-0.0,0.0,-0.0
2017-01-17 11:10:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 11:11:00,510.0,0.0,-0.0,0.0,-0.0
2017-01-17 11:12:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 11:13:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 11:14:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 11:15:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 11:16:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 11:17:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 11:18:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 11:19:00,510.8,0.0,0.0,0.0,0.0
2017-01-17 11:21:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 11:22:00,509.4,0.0,-0.0,0.0,-0.0
2017-01-17 11:23:00,509.2,0.0,-0.0,0.0,-0.0
2017-01-17 11:24:00,509.0,0.0,-0.0,0.0,-0.0
2017-01-17 11:25:00,509.0,0.0,0.0,0.0,0.0
2017-01-17 11:26:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 11:27:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 11:28:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 11:29:00,509.2,0.0,-0.0,0.0,-0.0
2017-01-17 11:30:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 12:58:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 12:59:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:00:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:01:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:02:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:03:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:04:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:05:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:06:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:07:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:08:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:09:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:10:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:11:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:12:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:14:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:15:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:16:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:17:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:18:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:19:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:20:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:21:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:22:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:23:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:24:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:25:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:26:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:27:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:28:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:29:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:30:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:31:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 13:32:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 13:33:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 13:34:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 13:35:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 13:36:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 13:37:00,509.2,0.0,-0.0,0.0,-0.0
2017-01-17 13:38:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:39:00,509.2,0.0,0.0,0.0,0.0
2017-01-17 13:40:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 13:41:00,509.2,0.0,-0.0,0.0,-0.0
2017-01-17 13:43:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 13:44:00,509.4,0.0,-0.0,0.0,-0.0
2017-01-17 13:45:00,510.2,0.0,0.0,0.0,0.0
2017-01-17 13:46:00,511.4,0.0,0.0,0.0,0.0
2017-01-17 13:47:00,513.0,0.0,0.0,0.0,0.0
2017-01-17 13:48:00,511.8,0.0,-0.0,0.0,-0.0
2017-01-17 13:49:00,510.8,0.0,-0.0,0.0,-0.0
2017-01-17 13:50:00,510.4,0.0,-0.0,0.0,-0.0
2017-01-17 13:51:00,510.2,0.0,-0.0,0.0,-0.0
2017-01-17 13:52:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 13:53:00,510.4,0.0,0.0,0.0,0.0
2017-01-17 13:54:00,510.0,0.0,-0.0,0.0,-0.0
2017-01-17 13:55:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 13:56:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 13:57:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 13:58:00,511.6,0.0,0.0,0.0,0.0
2017-01-17 13:59:00,510.8,0.0,-0.0,0.0,-0.0
2017-01-17 14:00:00,510.4,0.0,-0.0,0.0,-0.0
2017-01-17 14:01:00,510.2,0.0,-0.0,0.0,-0.0
2017-01-17 14:02:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 14:03:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 14:04:00,509.4,0.0,-0.0,0.0,-0.0
2017-01-17 14:05:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 14:06:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:07:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 14:08:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:09:00,510.2,0.0,0.0,0.0,0.0
2017-01-17 14:10:00,510.4,0.0,0.0,0.0,0.0
2017-01-17 14:12:00,510.2,0.0,-0.0,0.0,-0.0
2017-01-17 14:13:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 14:14:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:15:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:16:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:17:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:18:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 14:19:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:20:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 14:21:00,509.6,0.0,0.0,0.0,0.0
