stockdate,C,totalposition,profit,comm,equity
2017-01-17 10:13:00,10200.0,8.0,0.0,0.0,0.0
2017-01-17 10:14:00,10210.0,8.0,400.0,0.0,400.0
2017-01-17 10:15:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:16:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:17:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:18:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:19:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:20:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:21:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:22:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:24:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:25:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:26:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:27:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:28:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:29:00,10210.0,8.0,0.0,0.0,0.0
2017-01-17 10:30:00,10190.0,8.0,-800.0,0.0,-800.0
2017-01-17 10:31:00,10200.0,8.0,400.0,0.0,400.0
2017-01-17 10:32:00,10205.0,8.0,200.0,0.0,200.0
2017-01-17 10:33:00,10200.0,8.0,-200.0,0.0,-200.0
2017-01-17 10:34:00,10200.0,8.0,0.0,0.0,0.0
2017-01-17 10:35:00,10205.0,8.0,200.0,0.0,200.0
2017-01-17 10:36:00,10225.0,8.0,800.0,0.0,800.0
2017-01-17 10:37:00,10235.0,8.0,400.0,0.0,400.0
2017-01-17 10:38:00,10225.0,8.0,-400.0,0.0,-400.0
2017-01-17 10:39:00,10235.0,8.0,400.0,0.0,400.0
2017-01-17 10:40:00,10220.0,8.0,-600.0,0.0,-600.0
2017-01-17 10:41:00,10225.0,8.0,200.0,0.0,200.0
2017-01-17 10:42:00,10225.0,8.0,0.0,0.0,0.0
2017-01-17 10:43:00,10225.0,8.0,0.0,0.0,0.0
2017-01-17 10:44:00,10220.0,8.0,-200.0,0.0,-200.0
2017-01-17 10:45:00,10210.0,8.0,-400.0,0.0,-400.0
2017-01-17 10:46:00,10220.0,8.0,400.0,0.0,400.0
2017-01-17 10:47:00,10230.0,8.0,400.0,0.0,400.0
2017-01-17 10:48:00,10230.0,8.0,0.0,0.0,0.0
2017-01-17 10:49:00,10225.0,8.0,-200.0,0.0,-200.0
2017-01-17 10:50:00,10225.0,8.0,0.0,0.0,0.0
2017-01-17 10:51:00,10215.0,8.0,-400.0,0.0,-400.0
2017-01-17 10:53:00,10220.0,8.0,200.0,0.0,200.0
2017-01-17 10:54:00,10225.0,8.0,200.0,0.0,200.0
2017-01-17 10:55:00,10225.0,8.0,0.0,0.0,0.0
2017-01-17 10:56:00,10210.0,8.0,-600.0,0.0,-600.0
2017-01-17 10:57:00,10215.0,8.0,200.0,0.0,200.0
2017-01-17 10:58:00,10215.0,8.0,0.0,0.0,0.0
2017-01-17 10:59:00,10210.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:00:00,10205.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:01:00,10195.0,8.0,-400.0,0.0,-400.0
2017-01-17 11:02:00,10205.0,8.0,400.0,0.0,400.0
2017-01-17 11:03:00,10205.0,8.0,0.0,0.0,0.0
2017-01-17 11:04:00,10195.0,8.0,-400.0,0.0,-400.0
2017-01-17 11:05:00,10205.0,8.0,400.0,0.0,400.0
2017-01-17 11:06:00,10215.0,8.0,400.0,0.0,400.0
2017-01-17 11:07:00,10205.0,8.0,-400.0,0.0,-400.0
2017-01-17 11:08:00,10205.0,8.0,0.0,0.0,0.0
2017-01-17 11:09:00,10190.0,8.0,-600.0,0.0,-600.0
2017-01-17 11:10:00,10190.0,8.0,0.0,0.0,0.0
2017-01-17 11:11:00,10190.0,8.0,0.0,0.0,0.0
2017-01-17 11:12:00,10185.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:13:00,10185.0,8.0,0.0,0.0,0.0
2017-01-17 11:14:00,10195.0,8.0,400.0,0.0,400.0
2017-01-17 11:15:00,10195.0,8.0,0.0,0.0,0.0
2017-01-17 11:16:00,10190.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:17:00,10185.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:18:00,10185.0,8.0,0.0,0.0,0.0
2017-01-17 11:19:00,10190.0,8.0,200.0,0.0,200.0
2017-01-17 11:21:00,10170.0,8.0,-800.0,0.0,-800.0
2017-01-17 11:22:00,10180.0,8.0,400.0,0.0,400.0
2017-01-17 11:23:00,10165.0,8.0,-600.0,0.0,-600.0
2017-01-17 11:24:00,10160.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:25:00,10155.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:26:00,10165.0,8.0,400.0,0.0,400.0
2017-01-17 11:27:00,10160.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:28:00,10155.0,8.0,-200.0,0.0,-200.0
2017-01-17 11:29:00,10135.0,8.0,-800.0,0.0,-800.0
2017-01-17 11:30:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 12:58:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 12:59:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:00:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:01:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:02:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:03:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:04:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:05:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:06:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:07:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:08:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:09:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:10:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:11:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:12:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:14:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:15:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:16:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:17:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:18:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:19:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:20:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:21:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:22:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:23:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:24:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:25:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:26:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:27:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:28:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:29:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:30:00,10140.0,8.0,200.0,0.0,200.0
2017-01-17 13:31:00,10155.0,8.0,600.0,0.0,600.0
2017-01-17 13:32:00,10150.0,8.0,-200.0,0.0,-200.0
2017-01-17 13:33:00,10130.0,8.0,-800.0,0.0,-800.0
2017-01-17 13:34:00,10145.0,8.0,600.0,0.0,600.0
2017-01-17 13:35:00,10155.0,8.0,400.0,0.0,400.0
2017-01-17 13:36:00,10155.0,8.0,0.0,0.0,0.0
2017-01-17 13:37:00,10155.0,8.0,0.0,0.0,0.0
2017-01-17 13:38:00,10145.0,8.0,-400.0,0.0,-400.0
2017-01-17 13:39:00,10165.0,8.0,800.0,0.0,800.0
2017-01-17 13:40:00,10155.0,8.0,-400.0,0.0,-400.0
2017-01-17 13:41:00,10165.0,8.0,400.0,0.0,400.0
2017-01-17 13:43:00,10125.0,8.0,-1600.0,0.0,-1600.0
2017-01-17 13:44:00,10125.0,8.0,0.0,0.0,0.0
2017-01-17 13:45:00,10140.0,8.0,600.0,0.0,600.0
2017-01-17 13:46:00,10145.0,8.0,200.0,0.0,200.0
2017-01-17 13:47:00,10130.0,8.0,-600.0,0.0,-600.0
2017-01-17 13:48:00,10130.0,8.0,0.0,0.0,0.0
2017-01-17 13:49:00,10145.0,8.0,600.0,0.0,600.0
2017-01-17 13:50:00,10145.0,8.0,0.0,0.0,0.0
2017-01-17 13:51:00,10130.0,8.0,-600.0,0.0,-600.0
2017-01-17 13:52:00,10130.0,8.0,0.0,0.0,0.0
2017-01-17 13:53:00,10135.0,8.0,200.0,0.0,200.0
2017-01-17 13:54:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:55:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 13:56:00,10145.0,8.0,400.0,0.0,400.0
2017-01-17 13:57:00,10155.0,8.0,400.0,0.0,400.0
2017-01-17 13:58:00,10145.0,8.0,-400.0,0.0,-400.0
2017-01-17 13:59:00,10155.0,8.0,400.0,0.0,400.0
2017-01-17 14:00:00,10155.0,8.0,0.0,0.0,0.0
2017-01-17 14:01:00,10145.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:02:00,10140.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:03:00,10145.0,8.0,200.0,0.0,200.0
2017-01-17 14:04:00,10135.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:05:00,10140.0,8.0,200.0,0.0,200.0
2017-01-17 14:06:00,10140.0,8.0,0.0,0.0,0.0
2017-01-17 14:07:00,10145.0,8.0,200.0,0.0,200.0
2017-01-17 14:08:00,10145.0,8.0,0.0,0.0,0.0
2017-01-17 14:09:00,10155.0,8.0,400.0,0.0,400.0
2017-01-17 14:10:00,10160.0,8.0,200.0,0.0,200.0
2017-01-17 14:11:00,10155.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:13:00,10150.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:14:00,10145.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:15:00,10145.0,8.0,0.0,0.0,0.0
2017-01-17 14:16:00,10150.0,8.0,200.0,0.0,200.0
2017-01-17 14:17:00,10145.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:18:00,10140.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:19:00,10140.0,8.0,0.0,0.0,0.0
2017-01-17 14:20:00,10140.0,8.0,0.0,0.0,0.0
2017-01-17 14:21:00,10135.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:22:00,10135.0,8.0,0.0,0.0,0.0
2017-01-17 14:23:00,10125.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:24:00,10130.0,8.0,200.0,0.0,200.0
2017-01-17 14:25:00,10145.0,8.0,600.0,0.0,600.0
2017-01-17 14:26:00,10140.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:27:00,10140.0,8.0,0.0,0.0,0.0
2017-01-17 14:28:00,10150.0,8.0,400.0,0.0,400.0
2017-01-17 14:29:00,10145.0,8.0,-200.0,0.0,-200.0
2017-01-17 14:30:00,10135.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:31:00,10150.0,8.0,600.0,0.0,600.0
2017-01-17 14:32:00,10140.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:33:00,10145.0,8.0,200.0,0.0,200.0
2017-01-17 14:34:00,10145.0,8.0,0.0,0.0,0.0
2017-01-17 14:35:00,10130.0,8.0,-600.0,0.0,-600.0
2017-01-17 14:36:00,10130.0,8.0,0.0,0.0,0.0
2017-01-17 14:37:00,10135.0,8.0,200.0,0.0,200.0
2017-01-17 14:38:00,10140.0,8.0,200.0,0.0,200.0
2017-01-17 14:39:00,10140.0,8.0,0.0,0.0,0.0
2017-01-17 14:41:00,10125.0,8.0,-600.0,0.0,-600.0
2017-01-17 14:42:00,10125.0,8.0,0.0,0.0,0.0
2017-01-17 14:43:00,10135.0,8.0,400.0,0.0,400.0
2017-01-17 14:44:00,10115.0,8.0,-800.0,0.0,-800.0
2017-01-17 14:45:00,10120.0,8.0,200.0,0.0,200.0
2017-01-17 14:46:00,10110.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:47:00,10100.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:48:00,10105.0,8.0,200.0,0.0,200.0
2017-01-17 14:49:00,10095.0,8.0,-400.0,0.0,-400.0
2017-01-17 14:50:00,10110.0,4.0,600.0,100.0,500.0
2017-01-17 14:51:00,10100.0,4.0,-200.0,0.0,-200.0
2017-01-17 14:52:00,10095.0,0.0,-100.0,100.0,-200.0
2017-01-17 14:53:00,10080.0,0.0,-0.0,0.0,-0.0
2017-01-17 14:54:00,10065.0,0.0,-0.0,0.0,-0.0
2017-01-17 14:55:00,10075.0,0.0,0.0,0.0,0.0
2017-01-17 14:56:00,10075.0,0.0,0.0,0.0,0.0
2017-01-17 14:57:00,10095.0,0.0,0.0,0.0,0.0
2017-01-17 14:58:00,10090.0,0.0,-0.0,0.0,-0.0
2017-01-17 14:59:00,10110.0,0.0,0.0,0.0,0.0
2017-01-17 15:00:00,10110.0,0.0,0.0,0.0,0.0
2017-01-17 15:01:00,10110.0,0.0,0.0,0.0,0.0
2017-01-17 15:02:00,10110.0,0.0,0.0,0.0,0.0
2017-01-17 15:03:00,10110.0,0.0,0.0,0.0,0.0
2017-01-17 15:04:00,10110.0,0.0,0.0,0.0,0.0
2017-01-18 14:59:00,10200.0,0.0,0.0,0.0,0.0
2017-01-19 11:27:00,10120.0,-4.0,-0.0,100.0,-100.0
2017-01-19 11:28:00,10130.0,0.0,-200.0,100.0,-300.0
2017-01-19 11:29:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 11:30:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 12:58:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 12:59:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:00:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:01:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:02:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:03:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:04:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:05:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:06:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:07:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:08:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:09:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:10:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:11:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:12:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:13:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:14:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:15:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:17:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:18:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:19:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:20:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:21:00,10130.0,0.0,0.0,0.0,0.0
2017-01-19 13:22:00,10130.0,0.0,0.0,0.0,0.0
