stockdate,C,totalposition,profit,comm,equity
2017-01-17 00:00:00,87020.0,2.0,,,
2017-01-17 00:02:00,87050.0,2.0,60.0,0.0,60.0
2017-01-17 00:03:00,87050.0,2.0,0.0,0.0,0.0
2017-01-17 00:04:00,87010.0,2.0,-80.0,0.0,-80.0
2017-01-17 00:05:00,86920.0,2.0,-180.0,0.0,-180.0
2017-01-17 00:06:00,86960.0,2.0,80.0,0.0,80.0
2017-01-17 00:07:00,86960.0,2.0,0.0,0.0,0.0
2017-01-17 00:08:00,86890.0,2.0,-140.0,0.0,-140.0
2017-01-17 00:09:00,86920.0,2.0,60.0,0.0,60.0
2017-01-17 00:10:00,86930.0,2.0,20.0,0.0,20.0
2017-01-17 00:11:00,86940.0,2.0,20.0,0.0,20.0
2017-01-17 00:12:00,86950.0,2.0,20.0,0.0,20.0
2017-01-17 00:13:00,86940.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:14:00,86930.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:15:00,86920.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:16:00,86940.0,2.0,40.0,0.0,40.0
2017-01-17 00:17:00,86930.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:18:00,86830.0,2.0,-200.0,0.0,-200.0
2017-01-17 00:19:00,86900.0,2.0,140.0,0.0,140.0
2017-01-17 00:20:00,86940.0,2.0,80.0,0.0,80.0
2017-01-17 00:21:00,86930.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:22:00,86910.0,2.0,-40.0,0.0,-40.0
2017-01-17 00:23:00,86950.0,2.0,80.0,0.0,80.0
2017-01-17 00:24:00,86910.0,2.0,-80.0,0.0,-80.0
2017-01-17 00:25:00,86940.0,2.0,60.0,0.0,60.0
2017-01-17 00:26:00,86920.0,2.0,-40.0,0.0,-40.0
2017-01-17 00:27:00,86930.0,2.0,20.0,0.0,20.0
2017-01-17 00:28:00,86910.0,2.0,-40.0,0.0,-40.0
2017-01-17 00:29:00,86900.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:31:00,86900.0,2.0,0.0,0.0,0.0
2017-01-17 00:32:00,86870.0,2.0,-60.0,0.0,-60.0
2017-01-17 00:33:00,86650.0,2.0,-440.0,0.0,-440.0
2017-01-17 00:34:00,86670.0,2.0,40.0,0.0,40.0
2017-01-17 00:35:00,86550.0,2.0,-240.0,0.0,-240.0
2017-01-17 00:36:00,86570.0,2.0,40.0,0.0,40.0
2017-01-17 00:37:00,86420.0,2.0,-300.0,0.0,-300.0
2017-01-17 00:38:00,86500.0,2.0,160.0,0.0,160.0
2017-01-17 00:39:00,86430.0,2.0,-140.0,0.0,-140.0
2017-01-17 00:40:00,86510.0,2.0,160.0,0.0,160.0
2017-01-17 00:41:00,86530.0,2.0,40.0,0.0,40.0
2017-01-17 00:42:00,86510.0,2.0,-40.0,0.0,-40.0
2017-01-17 00:43:00,86560.0,2.0,100.0,0.0,100.0
2017-01-17 00:44:00,86530.0,2.0,-60.0,0.0,-60.0
2017-01-17 00:45:00,86490.0,2.0,-80.0,0.0,-80.0
2017-01-17 00:46:00,86480.0,2.0,-20.0,0.0,-20.0
2017-01-17 00:47:00,86530.0,2.0,100.0,0.0,100.0
2017-01-17 00:48:00,86480.0,2.0,-100.0,0.0,-100.0
2017-01-17 00:49:00,86410.0,2.0,-140.0,0.0,-140.0
