stockdate,C,totalposition,profit,comm,equity
2017-01-20 14:21:00,1628.5,-1.0,,,
2017-01-20 14:22:00,1628.5,0.0,-0.0,50.0,-50.0
2017-01-20 14:23:00,1632.5,0.0,0.0,0.0,0.0
2017-01-20 14:24:00,1631.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:25:00,1630.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:26:00,1628.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:27:00,1628.5,0.0,0.0,0.0,0.0
2017-01-20 14:28:00,1631.0,0.0,0.0,0.0,0.0
2017-01-20 14:29:00,1637.5,0.0,0.0,0.0,0.0
2017-01-20 14:30:00,1635.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:31:00,1636.5,0.0,0.0,0.0,0.0
2017-01-20 14:32:00,1636.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:33:00,1637.0,0.0,0.0,0.0,0.0
2017-01-20 14:34:00,1638.0,0.0,0.0,0.0,0.0
2017-01-20 14:35:00,1636.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:36:00,1634.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:37:00,1634.5,0.0,0.0,0.0,0.0
2017-01-20 14:38:00,1634.5,0.0,0.0,0.0,0.0
2017-01-20 14:39:00,1632.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:41:00,1629.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:42:00,1631.0,-1.0,0.0,50.0,-50.0
2017-01-20 14:43:00,1631.5,0.0,-50.0,50.0,-100.0
2017-01-20 14:44:00,1624.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:45:00,1611.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:46:00,1616.5,0.0,0.0,0.0,0.0
2017-01-20 14:47:00,1615.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:48:00,1617.0,0.0,0.0,0.0,0.0
2017-01-20 14:49:00,1618.0,0.0,0.0,0.0,0.0
2017-01-20 14:50:00,1614.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:51:00,1616.0,0.0,0.0,0.0,0.0
2017-01-20 14:52:00,1612.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:53:00,1614.0,0.0,0.0,0.0,0.0
2017-01-20 14:54:00,1610.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:55:00,1609.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:56:00,1608.0,0.0,-0.0,0.0,-0.0
2017-01-20 14:57:00,1600.5,0.0,-0.0,0.0,-0.0
2017-01-20 14:58:00,1603.5,-1.0,0.0,50.0,-50.0
2017-01-20 14:59:00,1596.5,-1.0,700.0,0.0,700.0
2017-01-20 15:00:00,1596.5,-1.0,-0.0,0.0,-0.0
2017-01-20 15:01:00,1596.5,-1.0,-0.0,0.0,-0.0
2017-01-20 15:02:00,1596.5,-1.0,-0.0,0.0,-0.0
2017-01-20 15:03:00,1596.5,-1.0,-0.0,0.0,-0.0
2017-01-20 15:04:00,1596.5,-1.0,-0.0,0.0,-0.0
