C,stockdate,symbol,totalposition,profit,comm,equity
1604.0,2017-02-13 14:59:00,,,,,
1574.0,2017-02-14 14:59:00,,,,,
1564.0,2017-02-15 14:58:00,c,-32.0,,,
1562.0,2017-02-15 14:59:00,c,-32.0,640.0,0.0,640.0
1577.0,2017-02-16 14:11:00,c,-32.0,-4800.0,0.0,-4800.0
1576.0,2017-02-16 14:12:54,c,-38.0,320.0,60.0,260.0
1576.0,2017-02-16 14:12:54,c,-44.0,-0.0,60.0,-60.0
1572.0,2017-02-16 14:59:00,c,-44.0,1760.0,0.0,1760.0
1566.0,2017-02-17 14:59:00,c,-38.0,2640.0,60.0,2580.0
1573.0,2017-02-20 10:34:49,c,-36.0,-2660.0,20.0,-2680.0
1577.0,2017-02-20 10:59:14,c,-29.0,-1440.0,70.0,-1510.0
1580.0,2017-02-20 11:13:33,c,-21.0,-870.0,80.0,-950.0
1579.0,2017-02-20 11:16:54,c,-18.0,210.0,30.0,180.0
1579.0,2017-02-20 11:16:56,c,-14.0,-0.0,40.0,-40.0
1583.0,2017-02-20 13:32:21,c,-6.0,-560.0,80.0,-640.0
1583.0,2017-02-20 14:59:00,c,0.0,-0.0,60.0,-60.0
