C,stockdate,symbol,totalposition,profit,comm,equity
1846.0,2017-02-13 14:59:00,,,,,
1817.0,2017-02-14 14:59:00,,,,,
1806.0,2017-02-15 14:58:00,cs,-16.0,,,
1804.0,2017-02-15 14:59:00,cs,-16.0,320.0,0.0,320.0
1815.0,2017-02-16 14:11:00,cs,-16.0,-1760.0,0.0,-1760.0
1814.0,2017-02-16 14:12:54,cs,-18.0,160.0,20.0,140.0
1814.0,2017-02-16 14:12:54,cs,-20.0,-0.0,20.0,-20.0
1812.0,2017-02-16 14:59:00,cs,-20.0,400.0,0.0,400.0
1796.0,2017-02-17 14:59:00,cs,-18.0,3200.0,20.0,3180.0
1818.0,2017-02-20 11:11:20,cs,-14.0,-3960.0,40.0,-4000.0
1824.0,2017-02-20 13:31:21,cs,-13.0,-840.0,10.0,-850.0
1824.0,2017-02-20 13:31:21,cs,-12.0,-0.0,10.0,-10.0
1824.0,2017-02-20 13:31:22,cs,-2.0,-0.0,100.0,-100.0
1823.0,2017-02-20 14:59:00,cs,0.0,20.0,20.0,0.0
